SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501327,86,Liberty,Liberty Camden Park, Cnr Morphett Rd and Mooringe Ave Road,5038,-34.960675,138.536778,4,LPG,895.0,2022-08-22T23:53:11.177,2022-12-08 14:00:05.787271,2022-12-08
61501329,86,Liberty,Liberty Woodville North,107-111 Hanson Road,5012,-34.865495,138.547276,4,LPG,995.0,2022-12-07T22:30:42,2022-12-08 14:00:05.787271,2022-12-08
61501333,3421066,Ampol,Ampol Westbourne Park,427 Goodwood Rd & Angas Rd,5041,-34.973847,138.591665,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501335,3421066,Ampol,Ampol Cumberland Park,261 Cross Rd & Winston Av,5041,-34.967102,138.582148,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501338,87,AM/PM,BP Blakeview,236 Main N Road,5114,-34.670321,138.701853,4,LPG,959.0,2022-10-10T02:51:34.807,2022-12-08 14:00:05.787271,2022-12-08
61501340,3421028,X Convenience,X Convenience Croydon Park,328-330 Torrens Rd,5008,-34.881738,138.559867,4,LPG,895.0,2022-12-07T03:11:47,2022-12-08 14:00:05.787271,2022-12-08
61501344,3421028,X Convenience,X Convenience Netley,294 Marion Road,5037,-34.951304,138.553453,4,LPG,895.0,2022-12-07T06:33:48.957,2022-12-08 14:00:05.787271,2022-12-08
61501345,169,On the Run,OTR Kurralta Park,488-494 South Rd,5037,-34.947278,138.571023,4,LPG,959.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501347,3421028,X Convenience,X Convenience Virginia North,92 Old Port Wakefield Road,5120,-34.669024,138.561332,4,LPG,895.0,2022-12-07T23:43:57,2022-12-08 14:00:05.787271,2022-12-08
61501348,3421028,X Convenience,X Convenience Virginia South,1 Old Port Wakefield Road,5120,-34.670801,138.561555,4,LPG,895.0,2022-12-07T13:11:39,2022-12-08 14:00:05.787271,2022-12-08
61501352,87,AM/PM,BP Willaston,24-30 Main N Road,5118,-34.588496,138.742922,4,LPG,999.0,2022-12-07T05:43:14,2022-12-08 14:00:05.787271,2022-12-08
61501353,87,AM/PM,AMPM Gawler,22 Murray Street,5118,-34.601857,138.748928,4,LPG,999.0,2022-12-04T00:49:23,2022-12-08 14:00:05.787271,2022-12-08
61501354,111,Coles Express,Coles Express Gawler,12 Main North Street,5118,-34.603131,138.749116,4,LPG,999.0,2022-12-08T00:00:52,2022-12-08 14:00:05.787271,2022-12-08
61501358,169,On the Run,OTR Morphett Vale Inbound,131 Main South Rd,5162,-35.124549,138.523084,4,LPG,899.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
