SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501591,16,Mobil,Carlton Motors,97 Carlton Pde,5700,-32.490904,137.776586,2,Unleaded,2129.0,2022-03-11T03:54:48.173,2022-09-27 14:00:15.559790,2022-09-27
61501545,12,Independent,Allendale East General Store,50-52 Bay Road,5291,-38.002752,140.709299,2,Unleaded,2269.0,2022-03-15T01:13:39.347,2022-09-27 14:00:15.559790,2022-09-27
61577278,12,Independent,Punyelroo Caravan Park,153 Punyelroo Road,5353,-34.604092,139.603272,2,Unleaded,1895.0,2022-04-15T23:49:57.61,2022-09-27 14:00:15.559790,2022-09-27
61577271,12,Independent,Cape Jaffa Caravan Park,20-32 King Drive,5275,-36.943108,139.685793,2,Unleaded,2200.0,2022-06-22T03:14:19.487,2022-09-27 14:00:15.559790,2022-09-27
61577336,12,Independent,William Creek Hotel,Lot 16 Oodnadatta Track,5723,-28.906542,136.338902,2,Unleaded,3250.0,2022-06-22T03:17:42.617,2022-09-27 14:00:15.559790,2022-09-27
61577326,12,Independent,Angorichina Tourist Village and store,Lot 1395 Parachilna Road,5730,-31.126722,138.561414,2,Unleaded,2390.0,2022-06-23T01:42:51.823,2022-09-27 14:00:15.559790,2022-09-27
61501922,16,Mobil,Cadney Park Roadhouse,69 Stuart Highway,5723,-27.905171,134.056817,2,Unleaded,2389.0,2022-06-24T18:50:04.223,2022-09-27 14:00:15.559790,2022-09-27
61501519,12,Independent,Krieger Rural Store,39-41 Kangaroo Flat Road,5278,-37.565696,140.695461,2,Unleaded,2250.0,2022-06-28T22:48:34.66,2022-09-27 14:00:15.559790,2022-09-27
61577341,12,Independent,Karoonda Bakery,19 Railway Terrace,5307,-35.094241,139.896501,2,Unleaded,2399.0,2022-07-07T04:19:07.027,2022-09-27 14:00:15.559790,2022-09-27
61501647,4896,Mogas,Mid North Tyre Service,18-22 Howes Street,5461,-34.145156,138.414877,2,Unleaded,2139.0,2022-07-08T07:27:16.677,2022-09-27 14:00:15.559790,2022-09-27
61577342,12,Independent,Rawnsley Park Station, Rawnsley Park Road,5434,-31.645022,138.579785,2,Unleaded,2090.0,2022-07-15T23:56:11.623,2022-09-27 14:00:15.559790,2022-09-27
61577343,12,Independent,Kingoonya Caravan Park,27 Harvey Street,5719,-30.914276,135.317639,2,Unleaded,2450.0,2022-07-25T21:43:49.99,2022-09-27 14:00:15.559790,2022-09-27
61501940,16,Mobil,Emmetts Oakbank,206 Onkaparinga Valley Road,5243,-34.984773,138.842035,2,Unleaded,1970.0,2022-07-27T05:47:54.043,2022-09-27 14:00:15.559790,2022-09-27
61501718,3421066,Ampol,Kangarilla Auto Centre,23 Mclaren Flat Road,5157,-35.148358,138.657372,2,Unleaded,1788.0,2022-07-29T01:16:22.133,2022-09-27 14:00:15.559790,2022-09-27
61577279,12,Independent,Bowhill General Store,28 Chucka Bend Road,5238,-34.884579,139.622933,2,Unleaded,1899.0,2022-07-29T11:10:43.577,2022-09-27 14:00:15.559790,2022-09-27
61577373,12,Independent,Lock Deli,34 Railway Terrace,5633,-33.565904219274735,135.75712765396727,2,Unleaded,1979.0,2022-08-02T01:36:23.947,2022-09-27 14:00:15.559790,2022-09-27
61577372,12,Independent,Sheringa Roadhouse,12541 Flinders Hwy,5607,-33.84787603845105,135.2336608526655,2,Unleaded,2599.0,2022-08-04T00:11:17.79,2022-09-27 14:00:15.559790,2022-09-27
61577056,12,Independent,Port Hughes General Store,2 Minnie Terrace,5558,-34.075873,137.545708,2,Unleaded,1769.0,2022-08-04T01:33:56,2022-09-27 14:00:15.559790,2022-09-27
61577312,12,Independent,Carrieton Community Store Incorporated,Allotment 198 Fifth Street,5432,-32.422705,138.528883,2,Unleaded,1935.0,2022-08-08T23:58:28.657,2022-09-27 14:00:15.559790,2022-09-27
61577292,12,Independent,Emmetts Parndana,62 Wedgewood Road,5220,-35.789249,137.264041,2,Unleaded,2090.0,2022-08-09T02:17:19.597,2022-09-27 14:00:15.559790,2022-09-27
61501964,16,Mobil,Kenny Park,"Lot 73, 102 Flinders Highway",5671,-33.169756,134.691924,2,Unleaded,1849.0,2022-08-12T02:12:05.967,2022-09-27 14:00:15.559790,2022-09-27
61501947,16,Mobil,Stirling North Fuel,47 Quorn Rd,5710,-32.517511,137.842667,2,Unleaded,1859.0,2022-08-13T03:36:08.93,2022-09-27 14:00:15.559790,2022-09-27
61570074,4896,Mogas,Hawker Motors,13 Wilpena Road,5434,-31.887489,138.423267,2,Unleaded,1896.0,2022-08-14T07:52:01.92,2022-09-27 14:00:15.559790,2022-09-27
61501681,4896,Mogas,MRO Karoonda,7-9 Railway Terrace,5307,-35.094983,139.894785,2,Unleaded,1799.0,2022-08-17T00:29:26.137,2022-09-27 14:00:15.559790,2022-09-27
61577313,12,Independent,Vivonne Bay General Store & Bottle Shop,4417 South Coast Road,5223,-35.969265,137.178392,2,Unleaded,2180.0,2022-08-19T02:35:57.28,2022-09-27 14:00:15.559790,2022-09-27
61577307,12,Independent,Curtis's Sales & Service,7 John Street,5605,-34.374319,136.092373,2,Unleaded,1738.0,2022-08-19T05:01:45.793,2022-09-27 14:00:15.559790,2022-09-27
61501813,12,Independent,Sutton Ford,14 Ian Oliver Drive,5330,-34.183111,139.991655,2,Unleaded,1694.0,2022-08-22T05:59:16.227,2022-09-27 14:00:15.559790,2022-09-27
61577350,12,Independent,Andamooka Fuel Depot,Lot 107 Opal Creek Boulevard,5722,-30.448249,137.166626,2,Unleaded,2004.0,2022-08-23T02:58:46.51,2022-09-27 14:00:15.559790,2022-09-27
61570028,12,Independent,TG Atkins,13 Main St,5573,-34.496961,137.484678,2,Unleaded,1769.0,2022-08-26T00:13:19.353,2022-09-27 14:00:15.559790,2022-09-27
61577347,5,BP,BP Mount Compass,14A Victor Harbour Road,5210,-35.349615,138.621686,2,Unleaded,1699.0,2022-08-28T11:43:37.927,2022-09-27 14:00:15.559790,2022-09-27
61577269,12,Independent,Port Clinton General Store,21-23 Cumberland Road,5570,-34.224108,138.017951,2,Unleaded,1749.0,2022-08-29T02:03:30.273,2022-09-27 14:00:15.559790,2022-09-27
61570124,4896,Mogas,Leigh Creek South Motors,1 Black Oak Dr,5731,-30.593349,138.403885,2,Unleaded,1969.0,2022-08-29T22:46:02.053,2022-09-27 14:00:15.559790,2022-09-27
61577298,12,Independent,Pink Roadhouse, Lot 42 Ikaturka Terrace,5734,-27.549197,135.448404,2,Unleaded,2700.0,2022-08-29T23:49:22.97,2022-09-27 14:00:15.559790,2022-09-27
61501509,12,Independent,Marion Bay General Store,5 Stenhouse Bay Road,5575,-35.235678,136.980768,2,Unleaded,1790.0,2022-08-30T01:22:03.95,2022-09-27 14:00:15.559790,2022-09-27
