SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501591,16,Mobil,Carlton Motors,97 Carlton Pde,5700,-32.490904,137.776586,2,Unleaded,2129.0,2022-03-11T03:54:48.173,2022-10-09 14:00:10.218532,2022-10-09
61501427,3421066,Ampol,Ampol Kingston SE,3 Adelaide Road,5275,-36.824884,139.861811,2,Unleaded,2119.0,2022-03-14T09:15:49.673,2022-10-09 14:00:10.218532,2022-10-09
61501545,12,Independent,Allendale East General Store,50-52 Bay Road,5291,-38.002752,140.709299,2,Unleaded,2269.0,2022-03-15T01:13:39.347,2022-10-09 14:00:10.218532,2022-10-09
61577278,12,Independent,Punyelroo Caravan Park,153 Punyelroo Road,5353,-34.604092,139.603272,2,Unleaded,1895.0,2022-04-15T23:49:57.61,2022-10-09 14:00:10.218532,2022-10-09
61577271,12,Independent,Cape Jaffa Caravan Park,20-32 King Drive,5275,-36.943108,139.685793,2,Unleaded,2200.0,2022-06-22T03:14:19.487,2022-10-09 14:00:10.218532,2022-10-09
61577326,12,Independent,Angorichina Tourist Village and store,Lot 1395 Parachilna Road,5730,-31.126722,138.561414,2,Unleaded,2390.0,2022-06-23T01:42:51.823,2022-10-09 14:00:10.218532,2022-10-09
61501922,16,Mobil,Cadney Park Roadhouse,69 Stuart Highway,5723,-27.905171,134.056817,2,Unleaded,2389.0,2022-06-24T18:50:04.223,2022-10-09 14:00:10.218532,2022-10-09
61501519,12,Independent,Krieger Rural Store,39-41 Kangaroo Flat Road,5278,-37.565696,140.695461,2,Unleaded,2250.0,2022-06-28T22:48:34.66,2022-10-09 14:00:10.218532,2022-10-09
61577341,12,Independent,Karoonda Bakery,19 Railway Terrace,5307,-35.094241,139.896501,2,Unleaded,2399.0,2022-07-07T04:19:07.027,2022-10-09 14:00:10.218532,2022-10-09
61501940,16,Mobil,Emmetts Oakbank,206 Onkaparinga Valley Road,5243,-34.984773,138.842035,2,Unleaded,1970.0,2022-07-27T05:47:54.043,2022-10-09 14:00:10.218532,2022-10-09
61577279,12,Independent,Bowhill General Store,28 Chucka Bend Road,5238,-34.884579,139.622933,2,Unleaded,1899.0,2022-07-29T11:10:43.577,2022-10-09 14:00:10.218532,2022-10-09
61577373,12,Independent,Lock Deli,34 Railway Terrace,5633,-33.565904219274735,135.75712765396727,2,Unleaded,1979.0,2022-08-02T01:36:23.947,2022-10-09 14:00:10.218532,2022-10-09
61577056,12,Independent,Port Hughes General Store,2 Minnie Terrace,5558,-34.075873,137.545708,2,Unleaded,1769.0,2022-08-04T01:33:56,2022-10-09 14:00:10.218532,2022-10-09
61577312,12,Independent,Carrieton Community Store Incorporated,Allotment 198 Fifth Street,5432,-32.422705,138.528883,2,Unleaded,1935.0,2022-08-08T23:58:28.657,2022-10-09 14:00:10.218532,2022-10-09
61577292,12,Independent,Emmetts Parndana,62 Wedgewood Road,5220,-35.789249,137.264041,2,Unleaded,2090.0,2022-08-09T02:17:19.597,2022-10-09 14:00:10.218532,2022-10-09
61577313,12,Independent,Vivonne Bay General Store & Bottle Shop,4417 South Coast Road,5223,-35.969265,137.178392,2,Unleaded,2180.0,2022-08-19T02:35:57.28,2022-10-09 14:00:10.218532,2022-10-09
61501813,12,Independent,Sutton Ford,14 Ian Oliver Drive,5330,-34.183111,139.991655,2,Unleaded,1694.0,2022-08-22T05:59:16.227,2022-10-09 14:00:10.218532,2022-10-09
61570124,4896,Mogas,Leigh Creek South Motors,1 Black Oak Dr,5731,-30.593349,138.403885,2,Unleaded,1969.0,2022-08-29T22:46:02.053,2022-10-09 14:00:10.218532,2022-10-09
61577308,12,Independent,Chris's Mechanical Services,12 Wilpena Road,5434,-31.886917,138.423447,2,Unleaded,1879.0,2022-08-31T02:17:36.46,2022-10-09 14:00:10.218532,2022-10-09
61577295,12,Independent,The General at Cally,14-16 Baker Street,5254,-35.116621,139.037279,2,Unleaded,1746.0,2022-09-03T23:36:36.71,2022-10-09 14:00:10.218532,2022-10-09
61577339,12,Independent,YP AG,25 Main Street,5580,-34.697726,137.710269,2,Unleaded,1740.0,2022-09-05T00:39:33.623,2022-10-09 14:00:10.218532,2022-10-09
61577294,12,Independent,Booborowie IGA Friendly Grocer & Hardware,23 Sixth Street,5417,-33.564389,138.759947,2,Unleaded,1680.0,2022-09-06T08:00:03.007,2022-10-09 14:00:10.218532,2022-10-09
61570047,12,Independent,H T Harslett Rural,16 East Terrace,5473,-33.266867,138.356379,2,Unleaded,1689.0,2022-09-09T23:23:25.71,2022-10-09 14:00:10.218532,2022-10-09
61501963,16,Mobil,Karoonda Mechanical Services,Lot 54 Peake Street,5307,-35.094057,139.893305,2,Unleaded,1756.0,2022-09-14T00:58:59.987,2022-10-09 14:00:10.218532,2022-10-09
61501946,12,Independent,Port Vincent Auto and Tyre,26 Main St,5581,-34.779721,137.858465,2,Unleaded,1800.0,2022-09-15T05:08:12.63,2022-10-09 14:00:10.218532,2022-10-09
61577062,12,Independent,Carpenter Rocks OPT,6 Hercules Road,5291,-37.911094,140.395992,2,Unleaded,1579.0,2022-09-16T03:17:39.563,2022-10-09 14:00:10.218532,2022-10-09
61501543,3421066,Ampol,Hallett Country Store,681 Jessie Street,5419,-33.411402,138.892442,2,Unleaded,1770.0,2022-09-21T01:25:06.023,2022-10-09 14:00:10.218532,2022-10-09
61501425,20,Shell,Shell Coober Pedy,454 Hutchison St & Malliotis St,5723,-29.015961,134.754876,2,Unleaded,2199.0,2022-09-23T02:58:28.12,2022-10-09 14:00:10.218532,2022-10-09
