SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61401149,111,Coles Express,Coles Express Tingalpa,1469 Wynnum Rd,4173,-27.474923,153.121015,12,e10,2359.0,2023-09-30T01:05:32.827,2023-10-01 14:00:04.568982,2023-10-01
61401150,5,BP,BP Tingalpa, Cnr Manly & Wynnum Roads,4173,-27.474466,153.130235,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401153,5,BP,BP Express Carindale,Creek Road,4152,-27.495279,153.101542,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401155,3421066,Ampol,Ampol Foodary Carindale, 1055 Creek Rd Cnr Winstanley St,4152,-27.505825,153.099856,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401156,110,Freedom Fuels,Freedom Fuels Thorneside,187-191 Quarry Road,4158,-27.488687,153.194782,12,e10,2359.0,2023-09-28T22:08:43.41,2023-10-01 14:00:04.568982,2023-10-01
61401157,3421073,EG Ampol,EG Ampol Birkdale,118 Birkdale Rd,4159,-27.494931,153.212762,12,e10,2359.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401166,5,BP,BP Connect Plaza,935 Moggill Rd & Cedarleigh Rd,4069,-27.507997,152.946676,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401167,3421066,Ampol,Ampol Foodary Kenmore,888 Moggill Rd & Marshall Ln,4069,-27.507782,152.948145,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401171,5,BP,BP Moggill Road,318 Moggill Rd & Stamford Rd,4068,-27.497402,152.973528,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401172,111,Coles Express,Coles Express Taringa,29 Gailey Road,4067,-27.491629,152.993989,12,e10,2359.0,2023-09-27T04:30:40.11,2023-10-01 14:00:04.568982,2023-10-01
61401177,113,7 Eleven,7-Eleven Graceville,246 Oxley Rd & Graceville Av,4075,-27.522171,152.979984,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401180,23,United,United Sherwood,624 Sherwood Road,4075,-27.532831,152.983247,12,e10,2339.0,2023-10-01T00:57:40.357,2023-10-01 14:00:04.568982,2023-10-01
61401183,3421066,Ampol,Ampol Foodary Annerley,534 Ipswich Rd & Ekibin Rd,4103,-27.512246,153.032054,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401188,113,7 Eleven,7-Eleven Yeronga,563 Fairfield Rd & Nelson St,4104,-27.519525,153.015255,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401189,113,7 Eleven,7-Eleven Moorvale,841 Ipswich Rd & Black St,4105,-27.524033,153.023628,12,e10,1919.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401195,3421073,EG Ampol,EG Ampol Moorooka,345 Beaudesert Rd & Hamilton Rd,4105,-27.539627,153.022022,12,e10,2359.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401197,3421066,Ampol,Ampol Foodary Rocklea,117 Sherwood Road,4106,-27.538671,153.005662,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401199,5,BP,BP Stones Corner,87 Cleveland Street,4120,-27.502373,153.045544,12,e10,1949.0,2023-09-16T21:47:01,2023-10-01 14:00:04.568982,2023-10-01
