SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61477829,12,Independent,IBIS Fuel Yorke Island, Lawrences Road,4875,-9.750395,143.411537,2,Unleaded,2490.0,2022-07-27T20:42:51.913,2022-10-01 14:00:08.635992,2022-10-01
61477119,5094,Puma Energy,Puma Marlborough North,13 Perkins Road,4705,-22.821804,149.891323,2,Unleaded,1899.0,2022-07-31T21:21:02,2022-10-01 14:00:08.635992,2022-10-01
61470681,5094,Puma Energy,Puma Marlborough South,71209 Bruce Hwy,4705,-22.828125,149.932766,2,Unleaded,1899.0,2022-07-31T21:53:22.993,2022-10-01 14:00:08.635992,2022-10-01
61451656,5,BP,BP Middlemount,1 Centenary Drive North,4746,-22.818393,148.711515,2,Unleaded,2199.0,2022-07-31T22:03:35,2022-10-01 14:00:08.635992,2022-10-01
61470521,5,BP,BP Duaringa,20 Theresa Street,4712,-23.720626,149.668501,2,Unleaded,1999.0,2022-08-01T01:57:12.97,2022-10-01 14:00:08.635992,2022-10-01
61477027,3421066,Ampol,Ampol Glenden,111 Ewan Drive,4743,-21.345331,148.108283,2,Unleaded,1969.0,2022-08-01T23:05:45,2022-10-01 14:00:08.635992,2022-10-01
61478105,12,Independent,Nobby General Store,14 Tooth St,4360,-27.853037585815752,151.90273911593857,2,Unleaded,2309.0,2022-08-03T05:17:13,2022-10-01 14:00:08.635992,2022-10-01
61470142,12,Independent,Smithy's Driveway Service Glenmore Road,76 Glenmore Road,4701,-23.362514,150.508078,2,Unleaded,1849.0,2022-08-04T00:05:05.98,2022-10-01 14:00:08.635992,2022-10-01
61478054,12,Independent,Clifton Fuels,66 King Street,4361,-27.929967,151.906075,2,Unleaded,1699.0,2022-08-05T06:33:22.3,2022-10-01 14:00:08.635992,2022-10-01
61402498,12,Independent,Birdsville Fuel Service,65 Adelaide Street,4482,-25.899342,139.352601,2,Unleaded,2410.0,2022-08-08T02:17:58.45,2022-10-01 14:00:08.635992,2022-10-01
61477905,12,Independent,Birdsville Roadhouse,Lot 2 Frew Street,4482,-25.897713,139.352982,2,Unleaded,2410.0,2022-08-08T02:17:58.45,2022-10-01 14:00:08.635992,2022-10-01
61402631,86,Liberty,Midway Service Station,120 Goldring Street,4822,-20.736809,143.146327,2,Unleaded,1839.0,2022-08-09T01:51:03.57,2022-10-01 14:00:08.635992,2022-10-01
61402639,12,Independent,Cam's Corner Servo & Mini Mart,29 Yappar Street,4891,-17.484502,140.839419,2,Unleaded,1899.0,2022-08-09T07:27:42.137,2022-10-01 14:00:08.635992,2022-10-01
61401965,12,Independent,Winton Roadhouse,35 Chirnside St,4735,-22.380029,143.043322,2,Unleaded,1899.0,2022-08-09T23:35:35.99,2022-10-01 14:00:08.635992,2022-10-01
61402038,57,Metro Fuel,Metro Petrroleum Blackall,64 Shamrock,4472,-24.425508,145.467496,2,Unleaded,2039.0,2022-08-10T04:11:10,2022-10-01 14:00:08.635992,2022-10-01
61477879,12,Independent,Doomadgee Roadhouse, Cnr Goodeedawa Rd & National Hwy 1,4830,-17.937236,138.831335,2,Unleaded,2450.0,2022-08-10T07:48:38.207,2022-10-01 14:00:08.635992,2022-10-01
61478107,12,Independent,Bloomfield Middle Shop,3427 Rossville Bloomfield Rd,4895,-15.943937973828135,145.3312703391891,2,Unleaded,2289.0,2022-08-11T03:47:42.96,2022-10-01 14:00:08.635992,2022-10-01
61402701,5,BP,Gregory Roadhouse,15745 Gregory Highway,4721,-22.802224,147.645576,2,Unleaded,1909.0,2022-08-11T22:05:49.587,2022-10-01 14:00:08.635992,2022-10-01
61402696,12,Independent,Darr Creek Oasis,6883 Chinchilla-Wondai Road Road,4410,-26.495747,151.141163,2,Unleaded,1690.0,2022-08-13T01:37:52.57,2022-10-01 14:00:08.635992,2022-10-01
61477854,12,Independent,Independent Greenvale,Lot 1 Redbank Drive,4816,-19.002992,144.983625,2,Unleaded,2459.0,2022-08-13T08:49:55.99,2022-10-01 14:00:08.635992,2022-10-01
61470809,5,BP,BP Biloela,40 Kroombit Street,4715,-24.400621,150.515592,2,Unleaded,1699.0,2022-08-14T23:26:15.203,2022-10-01 14:00:08.635992,2022-10-01
61477993,12,Independent,Walkamin Service Station,1 Banksia Street,4872,-17.130621,145.426655,2,Unleaded,1800.0,2022-08-15T02:17:46.063,2022-10-01 14:00:08.635992,2022-10-01
61477065,3421066,Ampol,Ampol Fuel Homestead Caravan Park,24 Box Street,4725,-23.555549,145.283661,2,Unleaded,1969.0,2022-08-15T02:59:08.787,2022-10-01 14:00:08.635992,2022-10-01
61402704,5094,Puma Energy,Puma Julia Creek,83-85 Burke St,4823,-20.657355,141.740001,2,Unleaded,2139.0,2022-08-15T08:51:51.787,2022-10-01 14:00:08.635992,2022-10-01
61470394,12,Independent,Thangool Roadhouse,Burnette Highway,4716,-24.486072,150.573149,2,Unleaded,1750.0,2022-08-15T21:30:27.063,2022-10-01 14:00:08.635992,2022-10-01
61477927,12,Independent,Karumba Point Service Station,37 Karumba Point Road,4891,-17.458209,140.833297,2,Unleaded,1940.0,2022-08-15T22:53:20.997,2022-10-01 14:00:08.635992,2022-10-01
61402455,5,BP,BP Cloncurry,31 Ramsay St,4824,-20.706565,140.507116,2,Unleaded,2139.0,2022-08-15T23:06:48.373,2022-10-01 14:00:08.635992,2022-10-01
61402031,3421066,Ampol,Ampol Sarina Star,8 Koumala Rd,4737,-21.436645,149.222729,2,Unleaded,1789.0,2022-08-15T23:43:10.7,2022-10-01 14:00:08.635992,2022-10-01
61477123,12,Independent,Byfield General Store,2234 Byfield Road,4703,-22.841341,150.646689,2,Unleaded,1899.0,2022-08-16T04:54:23.133,2022-10-01 14:00:08.635992,2022-10-01
61477124,5094,Puma Energy,Puma Coppabella,76 Lee Street,4741,-21.906764,148.360474,2,Unleaded,1920.0,2022-08-16T11:01:21.303,2022-10-01 14:00:08.635992,2022-10-01
61402495,5,BP,BP Blackall SS,8 Shamrock Street,4472,-24.427813,145.474889,2,Unleaded,1989.0,2022-08-16T12:58:50.403,2022-10-01 14:00:08.635992,2022-10-01
61471015,12,Independent,Normanton Traders,29-33 Woodward Street,4890,-17.673423,141.077361,2,Unleaded,1999.0,2022-08-17T01:08:37.83,2022-10-01 14:00:08.635992,2022-10-01
61451636,12,Independent,Kuttabul Road House and Store,3191 Bruce Highway,4741,-21.040475,148.909936,2,Unleaded,1769.0,2022-08-17T01:34:30.507,2022-10-01 14:00:08.635992,2022-10-01
61477794,12,Independent,Wallangarra General Store,51-53 Tenterfield Street,4383,-28.922741,151.930302,2,Unleaded,1799.0,2022-08-17T20:40:41.85,2022-10-01 14:00:08.635992,2022-10-01
61477831,12,Independent,Mt Carbine Roadhouse,6872 Mulligan Highway,4871,-16.528115,145.133797,2,Unleaded,1779.0,2022-08-18T01:10:25.897,2022-10-01 14:00:08.635992,2022-10-01
61402697,12,Independent,JCM Auto and Fuel St George,121 Victoria Street,4487,-28.036412,148.580123,2,Unleaded,1697.0,2022-08-18T10:48:37.103,2022-10-01 14:00:08.635992,2022-10-01
61477833,12,Independent,Eurong Beach Resort, Eurong Beach Resort,4581,-25.509073,153.125822,2,Unleaded,3100.0,2022-08-18T22:13:21.127,2022-10-01 14:00:08.635992,2022-10-01
61477834,12,Independent,Kingfisher Bay Resort, Kingfisher Bay Resort,4581,-25.392478,153.030418,2,Unleaded,3100.0,2022-08-18T22:13:21.127,2022-10-01 14:00:08.635992,2022-10-01
61402341,111,Coles Express,Coles Express Mount Isa Truckport,221-239 Barkly Highway,4825,-20.692876,139.488699,2,Unleaded,2129.0,2022-08-18T23:50:37.427,2022-10-01 14:00:08.635992,2022-10-01
61451727,20,Shell,Shell Aratula,Cunningham Hwy,4309,-27.983872,152.545878,2,Unleaded,1679.0,2022-08-19T05:29:48.647,2022-10-01 14:00:08.635992,2022-10-01
61402625,2,Caltex,Caltex Marian,362 Anzac Av,4753,-21.144298,148.943533,2,Unleaded,1799.0,2022-08-19T17:10:01.833,2022-10-01 14:00:08.635992,2022-10-01
61477112,12,Independent,Top Shop Mt Garnet,65 Garnet Street,4872,-17.680304,145.122485,2,Unleaded,1689.0,2022-08-19T21:04:01.11,2022-10-01 14:00:08.635992,2022-10-01
61470869,12,Independent,Cunnamulla Roadhouse,10 Emma St,4490,-28.067543,145.685318,2,Unleaded,1999.0,2022-08-20T00:38:31.157,2022-10-01 14:00:08.635992,2022-10-01
61470929,12,Independent,Mackay City Fuel,114 Shakespeare St,4740,-21.147788,149.189761,2,Unleaded,1767.0,2022-08-20T01:52:29.563,2022-10-01 14:00:08.635992,2022-10-01
61470424,5,BP,BP Charleville,50 Wills Street,4470,-26.404236,146.241454,2,Unleaded,2039.0,2022-08-20T02:31:22.2,2022-10-01 14:00:08.635992,2022-10-01
61470860,5,BP,BP Rollingstone,44050 Bruce Highway,4816,-19.045774,146.389603,2,Unleaded,1755.0,2022-08-20T22:41:21.157,2022-10-01 14:00:08.635992,2022-10-01
61402192,3421066,Ampol,Ampol Longreach,Duck St & Sandpiper St,4730,-23.439584,144.247888,2,Unleaded,2099.0,2022-08-23T00:26:14.913,2022-10-01 14:00:08.635992,2022-10-01
61477870,12,Independent,Hope Vale Service Station,Lot 31 Muni Street,4895,-15.294412,145.109936,2,Unleaded,1839.0,2022-08-24T23:54:11.16,2022-10-01 14:00:08.635992,2022-10-01
61477800,86,Liberty,Liberty Gayndah,11-15 Dalgangal Road,4625,-25.619744,151.609256,2,Unleaded,1757.0,2022-08-25T07:07:35.957,2022-10-01 14:00:08.635992,2022-10-01
61451713,5,BP,BP Peakdowns,Cnr Peak Downs Hwy & Morandah Access Rd,4744,-22.098071,148.095505,2,Unleaded,1835.0,2022-08-25T09:40:46.407,2022-10-01 14:00:08.635992,2022-10-01
61402531,5,BP,Springsure Roadhouse,86 William Street,4722,-24.124687,148.097767,2,Unleaded,1839.0,2022-08-26T00:09:07.017,2022-10-01 14:00:08.635992,2022-10-01
61477895,12,Independent,Lake Eacham Tourist Park,198 Lakes Drive,4884,-17.295946,145.636065,2,Unleaded,1720.0,2022-08-27T00:36:03.48,2022-10-01 14:00:08.635992,2022-10-01
61402539,12,Independent,Arcadia Store Australia,1/5 Bright Avenue,4819,-19.151925,146.861345,2,Unleaded,2069.0,2022-08-27T01:12:20.613,2022-10-01 14:00:08.635992,2022-10-01
61402757,3421066,Ampol,Ampol Winton,1 Chirnside St,4735,-22.380423,143.047495,2,Unleaded,1899.0,2022-08-27T02:10:35,2022-10-01 14:00:08.635992,2022-10-01
61478015,12,Independent,Imbil Garage,3 Imbil-Island Road,4570,-26.459219,152.680912,2,Unleaded,1670.0,2022-08-29T01:39:41.077,2022-10-01 14:00:08.635992,2022-10-01
61477965,12,Independent,Simpson Desert Oasis,57 Herbert Street,4829,-24.355151,139.470784,2,Unleaded,239.0,2022-08-29T02:47:39.853,2022-10-01 14:00:08.635992,2022-10-01
61470335,5,BP,BP Bamaga, Lui Street,4876,-10.891912369390116,142.3994584705726,2,Unleaded,2500.0,2022-08-29T10:43:04.443,2022-10-01 14:00:08.635992,2022-10-01
61470028,5094,Puma Energy,Puma Garbutt,25-27 Bolam St,4814,-19.265911,146.770698,2,Unleaded,1597.0,2022-08-30T05:58:59.893,2022-10-01 14:00:08.635992,2022-10-01
61451720,20,Shell,Shell The Big Crab Miriam Vale, Cnr Roe & Dougall St,4677,-24.328486,151.560637,2,Unleaded,1699.0,2022-08-30T10:49:39.677,2022-10-01 14:00:08.635992,2022-10-01
61470639,12,Independent,BP Seaview Cardwell,87-89 Victoria St & Braenose St,4849,-18.266041,146.027731,2,Unleaded,1689.0,2022-08-30T21:11:01,2022-10-01 14:00:08.635992,2022-10-01
61478017,12,Independent,Wondai Servo,81 Haly Street,4606,-26.318375,151.871619,2,Unleaded,1719.0,2022-08-30T23:56:32.543,2022-10-01 14:00:08.635992,2022-10-01
61470995,5,BP,Glenella Fuels,31-33 Hill End Road,4740,-21.119703,149.147441,2,Unleaded,1657.0,2022-08-31T03:42:46.283,2022-10-01 14:00:08.635992,2022-10-01
61470085,16,Mobil,Mobil Slade Point,320 Slade Point Rd,4740,-21.079209,149.214003,2,Unleaded,1657.0,2022-08-31T03:44:19.16,2022-10-01 14:00:08.635992,2022-10-01
61290151,12,Independent,Surat 24/7 Fuel,61 Burrowes St,4417,-27.151747,149.067752,2,Unleaded,1659.0,2022-08-31T06:33:54.267,2022-10-01 14:00:08.635992,2022-10-01
61402293,3421066,Ampol,Ampol Biloela,45 Dawson Hwy,4715,-24.404728,150.506057,2,Unleaded,1699.0,2022-08-31T19:36:36,2022-10-01 14:00:08.635992,2022-10-01
61402500,2419007,Lowes,Explorer Rest,33 Stafford Street,4492,-27.994234,143.823087,2,Unleaded,2180.0,2022-08-31T20:31:02.347,2022-10-01 14:00:08.635992,2022-10-01
61402744,2,Caltex,Independent Alpha Gateway,Cnr Capricorn Hwy & Milton St,4724,-23.649348,146.638266,2,Unleaded,1899.0,2022-08-31T20:44:16.437,2022-10-01 14:00:08.635992,2022-10-01
61477838,12,Independent,Serenity Cove Cafe & Convenience Store,88  Esplanade,4660,-25.110462,152.567279,2,Unleaded,1950.0,2022-08-31T22:17:32.017,2022-10-01 14:00:08.635992,2022-10-01
61402626,2,Caltex,Caltex Crokers Calen,5595 Bruce Hwy,4798,-20.887661,148.756538,2,Unleaded,1759.0,2022-08-31T23:03:36.297,2022-10-01 14:00:08.635992,2022-10-01
61470115,12,Independent,Herberton Fuel and Oil,14 Perkins Street,4887,-17.386385,145.387174,2,Unleaded,1769.0,2022-08-31T23:33:36.703,2022-10-01 14:00:08.635992,2022-10-01
61402485,5,BP,BP Captain's Mountain,9246 Gore Hwy,4357,-27.930758,151.169273,2,Unleaded,1579.0,2022-08-31T23:45:21.367,2022-10-01 14:00:08.635992,2022-10-01
61402798,23,United,United Silkwood, Cnr Bruce Hwy & Silkwood Japoon Rd Highway,4856,-17.748379,146.027317,2,Unleaded,1739.0,2022-09-01T00:59:18.94,2022-10-01 14:00:08.635992,2022-10-01
61470091,5,BP,BP Bloomsbury,8518 Bruce Highway,4799,-20.705234,148.596326,2,Unleaded,1649.0,2022-09-01T01:39:13,2022-10-01 14:00:08.635992,2022-10-01
61470073,5094,Puma Energy,Puma Moura,44 Dawson Hwy,4718,-24.568616,149.972969,2,Unleaded,1697.0,2022-09-01T02:15:07.84,2022-10-01 14:00:08.635992,2022-10-01
61470076,5094,Puma Energy,Puma Biloela (Harris St),2 Dawson Hwy,4715,-24.404115,150.510842,2,Unleaded,1697.0,2022-09-01T02:43:46,2022-10-01 14:00:08.635992,2022-10-01
61477035,2301,Choice,Choice Cardwell,127 Victoria St,4849,-18.264384,146.025809,2,Unleaded,1687.0,2022-09-01T03:07:39,2022-10-01 14:00:08.635992,2022-10-01
61477977,12,Independent,Glenore Grove Store,6 Brightview Road,4342,-27.530321,152.407711,2,Unleaded,1899.0,2022-09-01T04:31:20.75,2022-10-01 14:00:08.635992,2022-10-01
61402838,12,Independent,Kookaburra's Store,7 Alexandra Street,4754,-21.158511,148.863046,2,Unleaded,1799.0,2022-09-01T06:05:10.33,2022-10-01 14:00:08.635992,2022-10-01
61401831,5,BP,BP Tewantin,141 Cooroy-Noosa Road,4565,-26.397814,153.015629,2,Unleaded,1789.0,2022-09-01T21:05:59.113,2022-10-01 14:00:08.635992,2022-10-01
61402493,5,BP,BP Modern Motors,16 Sara Street,4421,-27.276266,150.456903,2,Unleaded,1799.0,2022-09-01T23:13:17.607,2022-10-01 14:00:08.635992,2022-10-01
61477944,12,Independent,Lockyer Valley Ford,67 Crescent Street,4343,-27.555963,152.280873,2,Unleaded,1686.0,2022-09-02T00:20:11,2022-10-01 14:00:08.635992,2022-10-01
61402623,12,Independent,Outback Tyres,92 Eclipse St,4722,-24.117674,148.088677,2,Unleaded,1859.0,2022-09-02T01:12:29.163,2022-10-01 14:00:08.635992,2022-10-01
61451581,20,Shell,NightOwl Shell Bundaberg East,15 Scotland Street,4670,-24.861428,152.364954,2,Unleaded,1595.0,2022-09-02T03:43:05.683,2022-10-01 14:00:08.635992,2022-10-01
61470940,12,Independent,Out N About Servo,23 Conway Street,4804,-20.554243,147.846977,2,Unleaded,1799.0,2022-09-04T02:29:38.393,2022-10-01 14:00:08.635992,2022-10-01
61402707,5094,Puma Energy,Puma Collinsville Top Shop,57 Belmore St,4804,-20.546798,147.841005,2,Unleaded,1799.0,2022-09-04T02:31:06.77,2022-10-01 14:00:08.635992,2022-10-01
61477973,12,Independent,Barcoo Shire Council Depot,6 Perkins Street,4736,-24.833234,143.058902,2,Unleaded,2228.0,2022-09-05T20:46:16.147,2022-10-01 14:00:08.635992,2022-10-01
61451696,3421066,Ampol,Ampol City Cabs,4 Tennyson Street,4740,-21.141777,149.190499,2,Unleaded,1779.0,2022-09-05T21:26:05,2022-10-01 14:00:08.635992,2022-10-01
61291313,5,BP,Lowes Mungindi Opt,126 Barwon Street,4497,-28.973667,148.983999,2,Unleaded,1740.0,2022-09-05T21:55:51.733,2022-10-01 14:00:08.635992,2022-10-01
61402587,12,Independent,Gore Roadhouse,3 Cunningham Highway,4352,-28.295112,151.489038,2,Unleaded,1699.0,2022-09-05T23:58:35.083,2022-10-01 14:00:08.635992,2022-10-01
61402009,3421066,Ampol,Ampol Mossman,67 Alchera,4873,-16.476177,145.374945,2,Unleaded,1659.0,2022-09-06T00:43:20,2022-10-01 14:00:08.635992,2022-10-01
61402015,5,BP,Billabong Service Centre,Captain Cook Hwy,4879,-16.771421,145.673057,2,Unleaded,1659.0,2022-09-06T00:44:14,2022-10-01 14:00:08.635992,2022-10-01
61402692,20,Shell,Shell Cooktown,114 Charlotte & Furneaux St,4871,-15.468104,145.249409,2,Unleaded,1719.0,2022-09-06T00:44:48,2022-10-01 14:00:08.635992,2022-10-01
61451728,20,Shell,Shell Cairns, Cnr Kenny St & Draper St,4870,-16.932238,145.773836,2,Unleaded,1659.0,2022-09-06T00:46:21,2022-10-01 14:00:08.635992,2022-10-01
61470429,12,Independent,Malanda Fuel,Lot 1 Memorial Avenue,4885,-17.359812,145.595401,2,Unleaded,1659.0,2022-09-06T00:47:15,2022-10-01 14:00:08.635992,2022-10-01
61477814,12,Independent,Miallo Fuel Station,735 Daintree Road,4873,-16.401534,145.380903,2,Unleaded,1659.0,2022-09-06T00:47:54,2022-10-01 14:00:08.635992,2022-10-01
61477816,12,Independent,Roadhouse Service Station,129 Alchera Drive,4873,-16.482363,145.376991,2,Unleaded,1659.0,2022-09-06T00:48:29,2022-10-01 14:00:08.635992,2022-10-01
61477818,12,Independent,Mareeba Service Station,7 Bowers Street,4880,-16.973101,145.412736,2,Unleaded,1659.0,2022-09-06T00:49:21,2022-10-01 14:00:08.635992,2022-10-01
61477819,12,Independent,Port Douglas Service Station, Port Street,4871,-16.491767,145.460697,2,Unleaded,1659.0,2022-09-06T00:50:00,2022-10-01 14:00:08.635992,2022-10-01
61477851,12,Independent,Ravenshoe Service Station,16-18 Moffat Street,4888,-17.612566,145.487156,2,Unleaded,1659.0,2022-09-06T00:50:36,2022-10-01 14:00:08.635992,2022-10-01
61477106,3421066,Ampol,Marano’s Fuel Wonga,3 Oleander Drive,4873,-16.359206,145.411188,2,Unleaded,1659.0,2022-09-06T00:51:14,2022-10-01 14:00:08.635992,2022-10-01
61478023,12,Independent,Marano’s Fuel Edmonton,69-70 Thomson Road,4869,-17.019056,145.746202,2,Unleaded,1659.0,2022-09-06T00:53:12,2022-10-01 14:00:08.635992,2022-10-01
61477689,5094,Puma Energy,Puma Parkhurst (Rockhampton),810 Yaamba Road,4702,-23.304627,150.514886,2,Unleaded,1617.0,2022-09-06T03:28:28.567,2022-10-01 14:00:08.635992,2022-10-01
61470302,5094,Puma Energy,Puma Park Avenue,351 Yamba Rd,4701,-23.350165,150.523248,2,Unleaded,1617.0,2022-09-06T03:58:11.83,2022-10-01 14:00:08.635992,2022-10-01
61477837,12,Independent,BP Port Douglas,5946 Davidson Street,4877,-16.537475,145.468978,2,Unleaded,1659.0,2022-09-06T04:21:10,2022-10-01 14:00:08.635992,2022-10-01
61477957,12,Independent,Mulley’s Market & Fuel Coen,33 Regent Street,4892,-13.943888,143.200019,2,Unleaded,2250.0,2022-09-06T05:43:53.65,2022-10-01 14:00:08.635992,2022-10-01
61477122,12,Independent,Coen Store, Cape York Development Road,4895,-13.944544,143.200421,2,Unleaded,2250.0,2022-09-06T05:44:14.37,2022-10-01 14:00:08.635992,2022-10-01
61401982,3421066,Ampol,Ampol V8 Service Station,10-12 Gray Street,4821,-20.844849,144.199684,2,Unleaded,1835.0,2022-09-06T20:39:34.93,2022-10-01 14:00:08.635992,2022-10-01
61402795,5,BP,BP Mossman,68 Pringle St,4873,-16.483084,145.375076,2,Unleaded,1619.0,2022-09-06T22:44:39.73,2022-10-01 14:00:08.635992,2022-10-01
61402394,5094,Puma Energy,Puma Bentley Park,28 Supply Rd,4869,-17.004293,145.743805,2,Unleaded,1597.0,2022-09-06T22:58:28.527,2022-10-01 14:00:08.635992,2022-10-01
61477875,12,Independent,Crystal Creek Caravan Park,8 Barrilgie Road,4816,-18.950742,146.284628,2,Unleaded,1599.0,2022-09-06T23:36:39.9,2022-10-01 14:00:08.635992,2022-10-01
61477864,86,Liberty,Liberty Kingaroy,125 Youngman Street,4610,-26.536495,151.836449,2,Unleaded,1579.0,2022-09-07T00:29:17.267,2022-10-01 14:00:08.635992,2022-10-01
61477640,5094,Puma Energy,Puma Berserker,26 Edwin Street,4701,-23.369606,150.520059,2,Unleaded,1597.0,2022-09-07T00:36:43,2022-10-01 14:00:08.635992,2022-10-01
61402638,12,Independent,Central Servo Ravenshoe,76 Grigg St,4888,-17.608184,145.483456,2,Unleaded,1769.0,2022-09-07T00:37:18.907,2022-10-01 14:00:08.635992,2022-10-01
61402658,5094,Puma Energy,Puma Bucasia,54-56 Downie Avenue,4750,-21.036947,149.157676,2,Unleaded,1779.0,2022-09-07T02:25:40,2022-10-01 14:00:08.635992,2022-10-01
61451578,111,Coles Express,Coles Express Mackay Nebo Rd,Nebo Rd & Bridge Rd,4740,-21.154076,149.166168,2,Unleaded,1759.0,2022-09-07T10:00:26.45,2022-10-01 14:00:08.635992,2022-10-01
61477822,12,Independent,Mossman Raintrees Central Servo,2 Foxton Avenue,4873,-16.458983,145.373093,2,Unleaded,1659.0,2022-09-07T11:12:20.78,2022-10-01 14:00:08.635992,2022-10-01
61402336,16,Mobil,Mobil Atherton,8386 Kennedy Highway,4883,-17.281779,145.495064,2,Unleaded,1719.0,2022-09-07T22:01:21.807,2022-10-01 14:00:08.635992,2022-10-01
61477028,3421066,Ampol,Ampol Tieri," Malvern Ave Cnr, Grasstree St",4709,-23.037442,148.345477,2,Unleaded,1899.0,2022-09-07T22:01:40,2022-10-01 14:00:08.635992,2022-10-01
61470137,16,Mobil,Mobil Tolga,26 Lawson Street,4882,-17.219826,145.480071,2,Unleaded,1719.0,2022-09-07T22:13:41.357,2022-10-01 14:00:08.635992,2022-10-01
61470220,2419007,Lowes,BP Kookas,22 Bowen Street,4455,-26.573851,148.788887,2,Unleaded,1609.0,2022-09-07T22:57:58.443,2022-10-01 14:00:08.635992,2022-10-01
61477114,2,Caltex,Caltex Dysart Truckstop,LOT 4 Dysart Bypass Road,4745,-22.579862,148.359595,2,Unleaded,1890.0,2022-09-07T23:02:48.47,2022-10-01 14:00:08.635992,2022-10-01
61477942,5,BP,BP Meandarra OPT,94 Meandarra Talwood Road,4422,-27.328587,149.877476,2,Unleaded,1769.0,2022-09-07T23:18:12.413,2022-10-01 14:00:08.635992,2022-10-01
61402592,12,Independent,T & H Service Dalby,99-101 Drayton St,4405,-27.188271,151.267928,2,Unleaded,1679.0,2022-09-07T23:23:05.85,2022-10-01 14:00:08.635992,2022-10-01
61478104,12,Independent,Yandaran Store,26 Main St,4673,-24.721232617550218,152.11334171325626,2,Unleaded,1659.0,2022-09-07T23:24:02.79,2022-10-01 14:00:08.635992,2022-10-01
61402650,5,BP,BP St George OPT,Thallon Rd,4487,-28.045193,148.590435,2,Unleaded,1669.0,2022-09-07T23:38:17.26,2022-10-01 14:00:08.635992,2022-10-01
61451568,111,Coles Express,Coles Express Mackay Broadsound Rd,1 Broadsound Rd,4740,-21.167628,149.153523,2,Unleaded,1759.0,2022-09-08T01:00:26.777,2022-10-01 14:00:08.635992,2022-10-01
61402352,3421066,Ampol,Ampol Mackay (Depot Front),5-7 Connors Road,4740,-21.169069,149.161588,2,Unleaded,1759.0,2022-09-08T01:27:29.673,2022-10-01 14:00:08.635992,2022-10-01
61402581,12,Independent,Ibis Thursday Island Service Station,121 Douglas St,4875,-10.584589126797093,142.21512957043075,2,Unleaded,2390.0,2022-09-08T04:07:36.293,2022-10-01 14:00:08.635992,2022-10-01
61402861,16,Mobil,Mobil Guthalungra,4 Coventry Road,4805,-19.923764,147.843429,2,Unleaded,1659.0,2022-09-08T22:46:03.827,2022-10-01 14:00:08.635992,2022-10-01
