address,lat,long,convenient
"55 Kinghorne St (Cnr Worrigee St), Nowra NSW 2541",-34.876305,150.602472,True
"Lot 201 John Renshaw Drive, Beresfield NSW 2322",-32.81168,151.63935,True
"1 Blade Close, Berkeley Vale NSW 2261",-33.330562,151.423842,True
" Corner Ewingsdale Rd and, Bayshore Dr, Byron Bay NSW 2481",-28.63715,153.58148,False
"136 Pacific Highway, Coffs Harbour NSW 2450",-30.291826,153.118513,True
"422 Pacific Hwy, Artarmon NSW 2064",-33.811441,151.175636,True
"580-586 Parramatta Road, Croydon NSW 2132",-33.87388,151.12688,True
"485 Sydney Road, Balgowlah NSW 2093",-33.795281,151.255873,True
"2 The Lakes Way, Forster NSW 2428",-32.194513,152.514473,True
"Cnr Parramatta & Missenden Roads, Camperdown NSW 2050",-33.886251,151.179144,True
"Cnr Captain Cook Dve & Cawarra Rd, Caringbah NSW 2229",-34.032899,151.125228,True
"45 Hambledon Road, Quakers Hill NSW 2763",-33.717458,150.892029,False
"Cnr Milperra & River Rds, Revesby NSW 2212",-33.938713,151.018025,True
"Cnr Hassall & James Ruse Drive, Rosehill NSW 2142",-33.819266,151.021834,True
"Cnr Victoria Rd & Evans St, Rozelle NSW 2039",-33.865443,151.172119,True
"Cnr Butler Rd & General Holmes Dve, Mascot NSW 2020",-33.944834,151.185244,True
"293 Camden Valley Hwy (Cnr Grahams Hill Rd), Narellan NSW 2567",-34.041432,150.732991,True
"Abbott Road, Seven Hills NSW 2147",-33.767172,150.95023,True
"76 Glossop Street, St Marys NSW 2760",-33.760059,150.781616,False
"339 Princes Highway, Sydenham NSW 2044",-33.916202,151.172809,True
"Pennant Hills Rd & Parkes St, THORNLEIGH NSW 2120",-33.730871,151.080626,True
"24-42 King Georges Road, Wiley Park NSW 2195",-33.919477,151.066801,True
"Cnr Woodcroft Dr & Richmond Road, Doonside NSW 2767",-33.747348,150.87984,True
"39 Vernon Street, Woollahra NSW 2025",-33.889907,151.247435,True
"107 Erskine Street, Dubbo NSW 2830",-32.244416,148.611168,True
"51-63 Whylandra Street, Dubbo West NSW 2830",-32.24827,148.592717,True
"46 Clarinda Street, Parkes NSW 2870",-33.142562,148.184573,False
"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,True
"1234 Princess Highway, Engadine NSW 2233",-34.077286,151.011051,True
"Hume Highway, Marulan North NSW 2579",-34.719585,149.996285,True
"Hume Highway, Marulan South NSW 2579",-34.718471,150.001042,True
"175 Ourimbah Road, Mosman NSW 2088",-33.821068,151.233292,True
"7-9 Northwood Road, Northwood NSW 2066",-33.824457,151.172717,False
"Cnr Castlereagh & Coreen Ave, Penrith NSW 2750",-33.743757,150.692323,True
"132 CAREY STREET, Toronto NSW 2283",-33.011458,151.593868,True
"100 Pacific Highway, Tuggerah NSW 2259",-33.305782,151.419808,True
"855 Macquarie Drive, Valentine NSW 2280",-33.00802,151.642586,True
"1233 Victoria Road (Cnr Marsden Rd), West Ryde NSW 2114",-33.806799,151.071056,True
"398 Merrylands Rd (Cnr Fowler Rd), Merrylands NSW 2160",-33.834269,150.977397,False
"316 Penhurst St, Willoughby NSW 2068",-33.793815,151.195894,False
"481 Pacific Highway, Wyoming NSW 2250",-33.408004,151.351119,True
"Northgate Ctr  224 Princess Hway, Fairy Meadow NSW 2519",-34.4033,150.891583,True
"Cnr Johnson & Dowling Streets, Forbes NSW 2871",-33.38137,148.0101,True
"58 Fitzroy Street, Grafton NSW 2460",-29.693472,152.937187,True
"11 Grenfell Road, Cowra NSW 2794",-33.834367,148.673384,True
"Cnr Pacific Hwy & Old M'Land, Hexham NSW 2322",-32.827445,151.684334,True
"126-130 Mulgoa Road, Penrith NSW 2750",-33.769731,150.676374,True
"13 Southy Street, Jerilderie NSW 2716",-35.36073,145.719027,True
"8 Kosciusko Road, Jindabyne NSW 2627",-36.414913,148.617599,True
"63 Sydney Road, Kelso NSW 2795",-33.419261,149.60764,True
"851 Richmond Road, Marsden Park NSW 2765",-33.71975,150.844843,True
"3 Travelstop Way, Lavington NSW 2641",-36.035735,146.971167,True
"Bungalow ROAD, North Ballina NSW 2478",-28.852661,153.556278,False
