address,lat,long,convenient
26 Grange Road,-27.424641,153.014052,False
142 Days Rd & Carroll Cres,-27.426514,153.017122,False
213 Lutwyche Road,-27.436152,153.031617,True
404 Lutwyche Rd & Fuller St,-27.426123,153.032331,True
5 McLennan Street,-27.428861,153.036573,True
126 Kingsford Smith Dr,-27.439652,153.049148,True
94 Kitchener Rd & Oriel Rd,-27.428561,153.062018,False
2231 Wynnum Rd & Moreton Av,-27.443762,153.157969,False
1955 Wynnum Rd & Plz St,-27.459266,153.151342,False
216 Preston Road,-27.45463473648407,153.16652018650822,False
Gordon Parade,-27.457538,153.178798,False
1121 Waterworks Rd & Settlement Rd,-27.443144,152.943798,True
850 Waterworks Rd,-27.446887,152.959528,True
25-27 Logan River Rd,-27.714205,153.190403,True
268 Waterworks Rd & Roy St,-27.445786,152.991114,True
161 Waterworks Rd,-27.446283,152.997578,True
93 Latrobe Tce & Warmington St,-27.459076,152.998383,True
581 Milton Rd,-27.478523,152.985933,True
319 Coronation Dr,-27.474184,153.003975,True
1582 Logan Road,-27.542141,153.081725,True
Cavendish Road,-27.531597,153.093296,True
Yallambee Road,-27.536514,152.941788,True
138 Riverhills Road,-27.556355,152.914572,False
945 Oxley Road,-27.553377,152.979052,True
215 Rudd Street,-27.577748,152.973748,False
14 Rosemary St,-27.579257,152.974417,False
 53 Beatty Rd (Cnr Granard Rd),-27.557921,153.015848,True
1628 Ipswich Rd,-27.558147,153.006368,True
1728 Ipswich Rd & Shettleston St,-27.560266,153.000958,True
304 Evans Road,-27.545888,153.038591,False
841 Musgrave Road,-27.566916,153.064574,True
254 Mains Rd & Turton St,-27.576129,153.062782,True
138 Mccullough Street,-27.570436,153.055857,False
1439 Beaudesert Road,-27.589298,153.027066,True
930 Boundary Rd & Orange Grove Rd,-27.570226,153.038022,False
139 Beenleigh Road,-27.575608,153.039616,False
Mt Gravatt-Capalaba Road,-27.556424,153.089875,True
528 Newnham Road,-27.561518,153.089268,True
605 Kessels Rd,-27.562082,153.074334,True
651 Kessels Road,-27.560892,153.078846,True
2489 Logan Rd,-27.575562,153.091369,True
3077 Logan Rd,-27.598653,153.109346,True
36 Downs St & Lawrence,-27.603119,152.761549,True
29-31 Brisbane Rd & Chum St,-27.598074,152.832017,True
62 Brisbane Road,-27.601119,152.826338,True
Church Street,-27.608528,152.897851,True
169 Algester Rd & Ridgewood Rd,-27.612527,153.039673,False
 188-192 Kingston Rd (Cnr Moss St),-27.624353,153.117006,True
1319 Beenleigh Rd,-27.604274,153.089513,True
Springwood Road,-27.610192,153.124237,True
3495-3497 Pacific Hwy,-27.633692,153.131297,True
Compton Rd & North Rd,-27.618832,153.104893,True
120 Wembley Rd,-27.641232,153.107523,False
1605 Mt Cotton Rd,-27.637353,153.239623,True
 721 Cleveland-Redland Bay Rd Cnr Double Jump Rd,-27.605957,153.287897,True
10 Pine St & Flint St,-27.606997,152.762648,True
256 Brisbane Street,-27.618788,152.749584,True
 Old Toowoomba Road,-27.627732,152.743469,True
272 Warwick Rd & Fitzroy St,-27.644034,152.750974,True
180 Brisbane Rd & Alexandra St,-27.613331,152.791964,True
134 Blackstone Road,-27.621481,152.789444,True
500 Warwick Rd,-27.660285,152.740233,True
503 Warwick Road,-27.659911,152.739636,True
355 Redbank Plains Rd & Argyle St,-27.645142,152.871617,True
469 Kingston Road,-27.658641,153.116663,True
7985 Chambers Flat Rd & Tamarind St,-27.680781,153.114652,True
950 Kingston Rd & Allora St,-27.691569,153.134241,True
61-65 Bryants Road,-27.663492,153.177493,True
21 City Road,-27.708288,153.203156,True
1754 Gympie Rd,-27.342281,153.010731,True
Finucane Road,-27.522813,153.219934,True
227 Old Cleveland Rd & Wellington St,-27.496876,153.055464,True
1009 Underwood Road,-27.595693,153.121712,False
2654 Beaudesert Rd,-27.632685,153.047163,True
 1890 Sandgate Rd (Cnr Robinson Rd),-27.369897,153.061755,True
516 Kingsford Smith Dr,-27.438418,153.067239,True
Kensington Way,-27.296941,152.974934,False
154 Creek Rd & Gatton St,-27.536391,153.087947,True
3388 Pacific Hwy,-27.622437,153.127984,True
325 Kingston Rd & Wanda St,-27.644758,153.117927,True
666-674 Miles Platting Rd & Rochedale Rd,-27.580343,153.124711,False
2005 Moggill Road,-27.507637,152.940747,True
 21 Bapaume Rd (CNR Kuring-Gai Ave),-27.526702,153.055726,True
127 Kingston Rd,-27.627999,153.117741,True
Dawson Street,-27.410277,153.047537,True
419 Elizabeth Av & Miller St,-27.229136,153.085284,True
241 Brisbane Rd,-27.931183,153.375885,True
281 Learoyd Rd & Watson Rd,-27.595754,153.018264,True
 604-614 Browns Plains Rd (Cnr Second Ave),-27.681053,153.092263,True
85 Spencer Road,-28.007585,153.344248,True
439-447 Cleveland-Redland Bay Rd,-27.584189,153.281262,True
282 Newmarket Rd,-27.435947,153.015166,False
1977 Anzac Av,-27.226493,153.035856,True
196 Kp Mcgrath Dr,-28.122974,153.461514,True
14 Ern Harley Dr,-28.102207,153.412808,True
181 Kruger Parade,-27.627512,152.874514,True
264 Browns Plains Rd,-27.664031,153.063455,True
3210 Old Cleveland Road,-27.517548,153.183564,True
177 Government Rd,-27.948785,153.396944,False
810 Ipswich Road,-27.522428,153.025696,True
655 Deception Bay Rd,-27.205038,153.038413,True
59 Currumbin Creek Road,-28.144822,153.471646,True
384 Oxley Drive,-27.912298,153.388552,True
 209 Bloomfield St Cnr Ross Ctr,-27.532496,153.266167,True
267 Browns Plains Road,-27.663966,153.061521,True
 1-5 George St (Cnr Boundary Rd),-27.714422,153.193605,True
80 Bryants Rd,-27.662907,153.179694,True
Compton Road,-27.620689,153.115168,True
46 Sherwood Rd & Sperling St,-27.540807,153.008687,True
849 Old Cleveland Rd & Anzac Rd,-27.495823,153.093525,True
1473 Caboolture-Bribie Island Rd & Donald St,-27.065563,153.112506,True
Lot 1 Mt Glorious Rd,-27.373268,152.886061,True
2708 Cunningham Highway,-27.665881,152.692316,True
Mt Lindesay Hwy & Wearing Rd,-27.775861,153.014389,True
22 Beerburrum Road,-27.081932,152.952168,True
151-153 First Av,-27.080518,153.173507,False
138 Whitehill Road,-27.632181,152.770438,True
73 Brisbane Road,-27.600518,152.870193,True
698 New Cleveland Road,-27.490923,153.153134,False
111-113 Albert St,-27.766699,153.108134,False
1382 Warrego Highway,-27.579886,152.716599,True
9-15 Progress Rd,-27.156173,152.976905,True
200 Annerley Rd & Pound St,-27.498555,153.028147,True
295 Oxley Rd & Long St,-27.524807,152.980769,True
128 River Hills Rd,-27.702043,153.211649,False
282 Wardell Street,-27.425282,152.990127,True
271 Macdonnell Road,-27.234738,153.087208,True
79 South Pine Rd & Kremzow Rd,-27.317652,152.987865,True
Olsen Avenue,-27.954596,153.383143,True
40-42 Rochester Drive,-27.728349,153.208847,True
1434 Beaudesert Rd & Moore St,-27.588318,153.027937,True
