address,lat,long,convenient
216 Seacombe Rd & Hume St,-35.029867,138.533911,False
Sandpiper Cr & Hub Dr,-35.076599,138.591463,False
159 Dyson Rd,-35.129694,138.485181,True
Beach Rd & Hannah Rd,-35.138151,138.497447,True
124 Beach Rd,-35.139049,138.484419,True
35 Gulfview Rd & Oceanview Rd,-35.130701,138.474851,False
Lonsdale Rd & Hutt Cl,-35.075621,138.522377,True
2 Ramrod Av,-35.077794,138.518107,True
282 Greenhill Rd & Conyngham St,-34.939699,138.633952,False
460 Greenhill Rd & Verdale Av,-34.939041,138.650224,False
372 Kensington Rd & Lockwood Rd,-34.926072,138.663759,False
76 The Pde & Elizabeth St,-34.921539,138.630076,False
2/659 Magill Road,-34.912632,138.680264,False
408 Magill Rd & Glynburn Rd,-34.914388,138.658636,False
25 Og Rd,-34.878463,138.634697,True
44 Og Rd & Fourth Av,-34.878758,138.635318,True
465 Glynburn Rd & Knightsbridge Rd,-34.933263,138.659332,False
51 Goodwood Rd & Le Hunte St,-34.946642,138.589451,True
17-19 King William Rd,-34.942703,138.600246,True
1 Belair Rd & Cross Rd,-34.965911,138.609037,True
21 Edmund Av & Duthy St,-34.951625,138.614098,False
303 Glen Osmond Rd,-34.952729,138.635698,True
411 Glen Osmond Rd,-34.962802,138.643957,True
563 Portrush Road,-34.949737,138.642639,True
257 Magill Rd & Portrush Rd,-34.914391,138.640925,True
89 Portrush Rd,-34.904259,138.639369,True
279 Anzac Hwy & Marion Rd,-34.963319,138.555349,True
113 West Lakes Bvd,-34.877005,138.493082,False
239 Henley Beach Rd,-34.924793,138.554268,True
Sir Richard Williams Av,-34.934591,138.540011,True
171 Tapleys Hill Rd & Morley Rd,-34.882187,138.513093,True
328 Military Rd & Terminus St,-34.899878,138.490615,False
54 Main South Rd,-35.051568,138.559547,True
345 Mt Barker Road,-35.010543,138.748708,False
65 Mount Barker Road,-35.006059,138.718233,True
3 Main Street,-34.997415,138.703914,True
119 Belair Rd & Newark Rd,-34.976019,138.609621,False
150 Belair Rd,-34.972683,138.608926,False
272 Shepherds Hill Rd & Northcote Rd,-35.026508,138.603685,True
371 Shepherds Hill Rd,-35.021433,138.615472,True
203 Main Rd,-35.016957,138.616736,True
1 Main St,-34.998412,138.623384,False
 Cnr Morphett Rd and Mooringe Ave Road,-34.960675,138.536778,False
107-111 Hanson Road,-34.865495,138.547276,False
1-3 Woodville Road,-34.884829,138.531291,True
427 Goodwood Rd & Angas Rd,-34.974107,138.591825,False
261 Cross Rd & Winston Av,-34.966992,138.582178,True
409 South Rd & Richmond Rd,-34.942423,138.571577,True
236 Main N Road,-34.670321,138.701853,True
328-330 Torrens Rd,-34.881738,138.559867,False
77 Port Rd & Tapleys Hill Rd,-34.863806,138.514705,True
294 Marion Road,-34.951304,138.553453,True
488-494 South Rd,-34.947278,138.571023,True
92 Old Port Wakefield Road,-34.669024,138.561332,False
1 Old Port Wakefield Road,-34.670801,138.561555,False
496 Main North Road,-34.622578,138.739186,True
24-30 Main N Road,-34.588496,138.742922,False
22 Murray Street,-34.601857,138.748928,True
12 Main North Street,-34.603381,138.748916,True
140 Main South Rd,-35.123695,138.523783,True
131 Main South Rd,-35.124549,138.523084,True
138 Main South Road,-35.149607,138.524747,True
220-224 Kensington Rd & Dudley St,-34.926648,138.649179,False
 Cnr Grand Junction & Dunstan Sts,-34.848907,138.570275,True
202 Eastern Pde,-34.837301,138.520169,True
52 Aldershot Road,-35.106476,138.507789,True
112 Commercial Rd,-35.188412,138.477729,False
28 Hamblynn Road,-34.698578,138.692034,True
 Cnr Helicon Dve & The Golden Way,-34.793082,138.692047,True
Panalatinga Rd & Bains Rd,-35.112625,138.547682,False
Main South Rd & Port Rd,-35.267936,138.484233,True
61 Seaford Road,-35.180373,138.483285,False
John Rice Av & Commercial Rd,-34.753114,138.649708,True
1-3 Salisbury Highway,-34.753718,138.648053,True
Dyson Rd & Goldsmith Dr,-35.143222,138.487516,True
131-135 Heaslip Road,-34.647999,138.643598,False
664-668 South Rd,-34.846837,138.563859,True
Kings Rd & Lawerence Hargrave Wy,-34.791034,138.645494,True
10 Henley Beach Road,-34.925385,138.497514,False
Tapleys Hill Rd & West Beach Rd,-34.945892,138.517316,True
540 Cross Keys Rd,-34.825438,138.601622,True
32 Dukes Highway,-36.092543,140.349075,True
31921 Princes Highway,-37.705845,140.498741,True
26 Telegraph Road,-35.652935,137.635639,True
75 Princes Hwy,-35.689146,139.336922,True
202-206 Renmark Av,-34.175228,140.744744,True
1314 Old Sturt Highway,-34.271914,140.607662,True
1 Dukes Highway,-36.297749,140.757294,True
454 Hutchison St & Malliotis St,-29.015961,134.754876,False
35 Main North Road,-33.852149,138.620025,True
 Eyre Highway,-31.928512,133.009655,True
32-34 Princes Highway,-35.263177,139.456849,True
212 Barossa Valley Hwy & Para Rd,-34.511491,138.975767,False
Lot 23 Main North Rd,-34.691722,138.687725,True
201 Main Rd,-35.213492,138.535068,False
Lot 203 The Grove Wy,-34.789335,138.697756,True
160 Melrose,-34.770918,139.053186,True
