address,ADDRESS,latitude,longitude
,229 Balcatta Road,115.81747563549592,-31.862499994369575
,67 Ridge Bvd,115.80875129936467,-32.354005886388386
,502 Guildford Road,115.92934875756455,-31.919996241328413
,681 Albany Highway,-74.00659796301369,42.70786408219177
,16-20 Clayton Street,-80.04651700086578,35.91238650303031
,33 Belvidere Street,-2.121126221033033,57.15120730558392
,7080 Forrest Highway,115.71816834285713,-33.21049449642857
,1 Brittain Road,115.64537120852394,-33.361339269438645
,265 Great Eastern Highway,116.73663185,-31.635708299999997
,99 Causeway Road,-63.27251056666666,44.65852002222223
,8 Kardan Bvd,115.98006881904769,-32.20998548761902
,59 Hudson Street,-71.73507365040983,42.504982154098364
,49 Norseman Road,121.89909206602559,-33.833773183974344
,393 Canning Highway,115.81428252602235,-32.03423405
,8 Repton Street,172.62251288503919,-43.51691377690288
,61 Walter Road West,-75.97868115000003,39.932288732500005
,Lot 6 Beckwith Road,-65.25236693333333,45.96760629333334
,1400 Great Eastern Highway,116.73663185,-31.635708299999997
,1182 Chapman Road,114.61726304848489,-28.67294383383839
,16 Johnson Street,-72.73788508496739,41.6805052732026
,1 Wishart Street,-77.47515730319147,44.504909661702115
,216 Rockingham Road,-0.7268789192666661,52.41252122226666
,224 Clontarf Road,115.75821104713941,-32.07413542938873
,81 Uduc Road,115.89622477025311,-33.08110387278482
,81 Quill Way,-74.53337484482756,40.623813514106594
,494 Kalamunda Road,115.97434456146789,-31.913058820183508
,49 Candlewood Bvd,-80.10005675315129,26.414602680777318
,26 Kalamunda Road,116.05473285354168,-31.973986498750016
,9 Kayili Road,121.4327169173913,-30.782822828260873
,77 Egan Street,-71.90869504753313,41.91794419253914
,164 Brookton Highway,116.08503385076922,-32.10766706307693
,157 Morley Drive,115.93877257736627,-31.88692020308643
,2257 Victoria Highway,128.75728963461538,-15.790699457692307
,32 Bandicoot Drive,-88.69437477589922,41.331432167985625
,Cnr Mandurah Road & Beach Street,,
,220 Gnangara Road,115.97890114295447,-31.792167724090913
,194 Canning Road,-64.41535982916668,45.155420924999994
,2 Lynwood Ave,-1.1422504556640622,53.91691450390613
,137 Kelvin Road,153.01271417269163,-27.454327415628473
,182 Wanneroo Road,115.82202881192379,-31.81930821542129
,1896 Beach Road,-75.66345941666667,44.960868483333336
,715 Pinjarra Road,115.72271273588454,-32.53180757402758
,1182 South Western Highway,115.90540695384617,-32.936267123076924
,25 Meadow Springs Drive,-80.93773887717042,34.16441527588423
,5/4 Hughie Edwards Drive,115.7089553502622,-31.65542147166964
,232-234 Morrison Road,-66.32390515,45.540485399999994
,22 Anchorage Drive,-82.37964457545274,34.84688881599598
,81 Guildford Road,0.9052013278403284,51.89397980675546
,317 Albany Highway,174.69737042226652,-36.74774331537442
,7060 Great Eastern Highway,116.73663185,-31.635708299999997
,512 Rockingham Road,-72.46045107142857,43.16164074285716
,170 Murdoch Drive,115.84413164184637,-32.076624780095926
,6043 Forrest Highway,115.71816834285713,-33.21049449642857
,2056 Wanneroo Road,115.82621398749991,-31.860179610461934
,311 Fitzgerald Street,-75.15137913078034,39.9192587414018
,5 Messmate Way,128.73878421602927,-15.77615637795992
,8 Main Street,-69.9670378202247,41.26304645955055
,60 Meares Ave,115.81657274739251,-32.24653639769943
,204 Shiraz Bvd,57.03310544745122,30.300078327618188
,7 Maritana Street,121.47236679193553,-30.74624607193548
,4 Remisko Drive,115.97568873405172,-32.14286933426721
,770 Brookton Highway,116.08075441893938,-32.11403833106061
,96 Great Eastern Highway,116.73663185,-31.635708299999997
,1 Altitude Ave,-75.74082412320527,45.24593806252087
,1540 Bussell Highway,115.6470228947368,-33.373480584689
,15323 Great Eastern Highway,116.73663185,-31.635708299999997
,156 Brand Highway,114.62467013864114,-28.80210365138005
,1383 Great Northern Highway,-84.31932767857143,46.57170797142857
,162-170 Albany Highway,115.99611766555547,-32.06191946074075
,1 Brady Street,175.32483629520846,-38.01246238562501
,951 Wanneroo Road,115.82621398749991,-31.860179610461934
,649-651 Safety Bay Road,115.79454634078947,-32.32917635921054
,604 Welshpool Road East,115.98909355562493,-32.00330649875
,3 Manganese Street,23.446830067142848,-27.428003573571434
,23 Kewdale Road,115.94412258207228,-31.99959128108552
,3381 Great Eastern Highway,116.36002867307693,-31.80438758076923
,1 Ikara Lane,,
,398 Hector Street,-76.51287779804822,42.44437310183697
,40 Harbour Road,-62.758599735000004,46.435500715
,10513 Brand Highway,115.50275094285715,-30.396224842857148
,2 Clinch Road,-81.54601062333333,27.757013306666668
,256 Deepdale Road,-61.2755458,46.23286148333333
,120 Flores Road,-93.2056714137931,32.35010043448276
,Cnr John Willcock Link & Portway,,
,57 Great Eastern Highway,116.73663185,-31.635708299999997
,81 Oliver Street,151.12090124539287,-29.770797322599467
,Lot 3 Great Northern Highway,118.6360657917526,-20.38002457835052
,620 Chapman Road,114.62509998979594,-28.719762344897966
,4641 Great Eastern Highway,116.73663185,-31.635708299999997
,27 Company Road,171.77928477468353,-43.895285818987354
,2 Falls Road,-69.54816437837839,44.58504415135133
,12 Longstaff Ave,-1.952587244444444,52.70560547063493
,2539 Great Northern Highway,-84.2851841,46.592401866666656
,69 South Coast Highway,-124.05428778374713,44.636096508560776
,147 Harbour Road,177.0809467386555,-37.977390944537824
,472 Great Eastern Highway,115.95347351381898,-31.929552254522605
,36 Welshpool Road,115.91774677474231,-31.992860617139165
,102 Deepdale Road,-61.30820642928572,46.22844283857141
,2095 Toodyay Road,116.224638,-31.7845999
,1100 Abernethy Road,-122.59137637684194,45.36412820052631
,2 Jarrahdale Road,116.0595185017544,-32.336030542105256
,629 Lower King Road,,
,31 Dreyer Street,18.464513182827435,-33.979681950563766
,44 Egerton Street,-82.42908258636365,49.42036959272727
,6519 Albany Highway,-85.09972545384616,36.91409448461539
,101 Guy Street,176.10796106521738,-40.19297746521739
,Lot 1 Newman Drive,119.73698739182059,-23.35721021345644
,280 Fourth Street,114.6293127028505,-28.764457154631838
,86 Avon Tce,-74.33374386244665,40.57276325362729
,Lot 24 Albany Highway,115.99611766555547,-32.06191946074075
,16 South Yunderup Road,115.78262016734692,-32.58577356326531
,1287 Brookton Highway,116.08503385076922,-32.10766706307693
,4 Cassidy Street,175.3011308362934,-37.79036171428564
,309 Albany Highway,174.69770247523064,-36.748362009881404
,178 South Western Highway,115.90540695384617,-32.936267123076924
,335 Collier Road,-63.95195197777778,44.959922688888895
,13 Whyalla Ct,153.33882499166663,-27.90692649416666
,26 Davis Street,-75.92910470268049,42.09820840824746
,49 Reid Road,170.49880921316483,-45.89724163816487
,801-803 South Western Highway,115.90540695384617,-32.936267123076924
,45 South Coast Highway,-124.05425438395082,44.63616190037037
,916 Albany Highway,-122.61560228941177,44.78078092529412
,3 Locke Lane,-71.18881925449882,42.4401003277635
,9 Winterfold Road,115.81496016524454,-32.07505945884565
,4 Walter Padbury Bvd,115.7743820729774,-31.817407802588985
,150 Massingham Street,-0.0461810834405144,51.524397162701085
,410-412 Orrong Road,115.93808196845798,-31.99098799252337
,138 Albany Highway,-84.34828262916663,31.71999371458334
,2 Feilman Drive,115.80905554528691,-32.260537445901626
,779 Gnangara Road,115.97890114295447,-31.792167724090913
,1 Rose Street,151.1838815826821,-33.793722650787224
,31763 Albany Highway,-123.09936805555556,44.50818977777778
,791 Beaufort Street,115.8800447577706,-31.92702209807079
,182 Leach Highway,115.93190018326442,-31.986298939876054
,2038 Wanneroo Road,115.82621398749991,-31.860179610461934
,31 Fitzgerald Street,-71.0585638526316,42.19794047824563
,479 Scarborough Beach Road,115.78895160604033,-31.89843313342278
,121 Quinns Road (Cnr Tapping Way),,
,50 Rifle Range Road,114.62815256647175,-28.783829956530194
,11 Wygonda Road,116.0728970259887,-32.11383687909607
,49 Berrigan Drive,115.85695607162927,-32.1074461455056
,Lot 101 Terrier Pl,-78.80957468466414,35.922298782256036
,2 Servetus Street,115.76823771101567,-31.978360821745337
,28 Northerly Street,115.2503577613527,-33.676430734782556
,126 Forrest Road,-76.37222249897958,37.13328231530612
,268 Great Eastern Highway,115.93478630571867,-31.938893296908788
,309 Guildford Road,115.92934875756455,-31.919996241328413
,168 Walter Road West,-75.67393223359495,35.90531291287286
,495 Beechboro Road N,115.92376384495236,-31.889757129904783
,169 Hampton Street,-74.98630783011588,44.681280221235475
,375 Bussell Highway,115.6470228947368,-33.373480584689
,42 Strickland Street,-72.52686182895926,41.78699808129717
,868 South Western Highway,115.90540695384617,-32.936267123076924
,427 Charles Street,28.241864672931044,-25.767814260344842
,1 Bayley Street,-81.99902807109372,43.09761845937499
,45 South Western Highway,115.90540695384617,-32.936267123076924
,114 Rockingham Road,-0.7269348232701421,52.407145032748865
,46 South Western Highway,115.90540695384617,-32.936267123076924
,4 Ocean Street,-4.174344063056388,50.392680105860556
,2 Rafferty Road,-71.10452304796603,42.481655171334
,430 Morley Drive,-79.01209012831326,35.064702612851406
,9 McVicar Pl,116.21065290335581,-31.878110149664423
,66 Sylvia Street,-71.19169254180022,42.42398298138103
,58 George Street,-3.1980500898060673,55.9527874424527
,35 Blackburn Drive,-63.95158477894736,44.660621676315806
,367 Caves Road,174.29493356666663,-35.8671397
,333 Rockingham Road,-71.39292111954019,43.00962018908045
,123 Thomas Street,-72.72891007399382,41.756385314551075
,2086 Toodyay Road,116.224638,-31.7845999
,157 Grand Ent,-121.16825933333331,35.68554326833334
,1447 Great Northern Highway,-84.31946940000002,46.57219461333333
,964 Wanneroo Road,115.82621398749991,-31.860179610461934
,89 South Western Highway,115.90540695384617,-32.936267123076924
,124 Welshpool Road,-1.4543249193758123,52.94114456638489
,10428 Bussell Highway,115.6470228947368,-33.373480584689
,109 Barrington Street,172.62449679769372,-43.56270769545168
,44 Mandurah Road,115.74384354067479,-32.5121196333925
,2 Kalamunda Road,116.0587531798319,-31.97542563403363
,1 Evans Road,-71.1384936883599,42.34173662379921
,32 South Western Highway,115.98334584642858,-33.785774114285715
,41 Angove Street,150.90217646432424,-33.68749005540541
,260 Middleton Road,170.4691075189872,-45.90846594472572
,225-227 Albany Highway,115.99611766555547,-32.06191946074075
,1 Darch Street,115.49946111718754,-31.344265546875004
,21 Jose Street,-99.0167693955975,26.402114679874224
,19 Station Street,145.42536442844445,-37.21312298000001
,7 Honeybee Pde,115.80019489458593,-31.702749230239792
,3 Marvel Ent,115.96885986370755,-31.82843808929506
,81-93 West Street,0.912429384375,52.30218419375
,2 Sepia Ct,-75.70787809313724,39.6353142372549
,377 Wanneroo Road,115.8303715614919,-31.87334163911291
,159 Altone Road,115.9431461820619,-31.870269875463887
,918 Canning Highway,115.81428252602235,-32.03423405
,2 Hollosy Way,115.80161424167795,-31.734645045737498
,614 Baldivis Road,115.82713369748963,-32.348837924058586
,91-93 Manning Road,-82.86834169546435,42.31079217753782
,11 Headingly Cr,115.71091990106633,-31.653598335767622
,Lot 22 South Western Highway,115.90540695384617,-32.936267123076924
,510 Beach Road,-69.04886211,44.28068865499999
,7 Ocean Keys Bvd,115.7300339464855,-31.690728057450812
,191 Bailey Bvd,-71.53429225633802,41.61219728309857
,112 Oakleigh Drive,-85.95923261282054,34.04929133076923
,2 Baroy Street,115.66251061651381,-32.58086265963303
,63 Alex Wood Drive,115.96966202635376,-32.14327307256318
,2 Jon Sanders Drive,115.80068966636249,-31.905149626225796
,2100 Albany Highway,-123.07932452725872,44.633535853971935
,35 Minilya Pkwy,115.76229653495324,-32.53053487663553
,967 Abernethy Road,-122.59349292301765,45.36382523535242
,420 Joondalup Drive,115.76714242270212,-31.74306461982212
,146 Boulder Road,-76.20464837114915,43.05435224963327
,581 Hannan Street,121.45589625431475,-30.764348633502546
,2 Fenton Street,-2.8013463052073293,54.04864023522975
,76 Malaga Drive,-74.7724101282313,40.280391270748304
,1 Capital Road,-105.6206332894737,39.7652351236842
,585 Canning Highway,115.81428252602235,-32.03423405
,296 Benara Road,115.93269293902067,-31.874914248516287
,7 Broadway,-81.57448387749999,28.340137722708327
,868 Pinjarra Road,115.72271273588454,-32.53180757402758
,240 Toodyay Road,116.224638,-31.7845999
,79 Buckingham Drive,-0.9624946950474184,51.4822688172813
,2 Bristol Street,151.0037917966667,-33.79348790117645
,2 Cunningham Road,-61.988718847857115,45.61600326
,18 Orchard Road,0.9971644294354837,51.85566156693547
,131 Welsh Drive,-76.35753043900526,40.07006248952878
,12-14 Cajarina Road,118.58841174905665,-20.379888147169815
,1 Mandurah Road,115.74384354067479,-32.5121196333925
,183-187 Mandurah Tce,115.74120914597457,-32.509599338347435
,1 Wilfred Road,-64.57670116666667,44.239145433333334
,180 The Promenade,-73.99056774684468,40.808924497087396
,1 Canham Way,115.82011712829177,-31.82307890409247
,342 Beaufort Street,-77.1874553091603,35.56507697633587
,78 Old York Road,-74.94045004069477,40.37328463846152
,128 West Coast Drive,-123.81711776874995,40.11723107249999
,229B Hampton Road,-97.72855846169671,30.295215521755548
,459 Nicholson Road,,
,4267 South Western Highway,115.96936244130437,-32.519146215217404
,84 Strelly Street,115.34810584575479,-33.66248011886793
,2507 Toodyay Road,116.224638,-31.7845999
,9 Norton Prom,115.635660786803,-33.39539114758363
,30215 Brand Highway,115.50275094285715,-30.396224842857148
,4 Bayonet Head Road,117.93001430208334,-34.98064916770834
,6 Pelias Street,114.12593396970453,-21.93533566773399
,51 South Western Highway,115.9040538166667,-33.0820930254902
,13 Stebbing Road,-116.24073486589151,47.53462358294571
,1602 Pinjarra Road,115.72271273588454,-32.53180757402758
,121 Quinns Road,-65.4796647108108,43.63834222432434
,1369 Wanneroo Road,115.82621398749991,-31.860179610461934
,6 Birnam Road,-73.37756250425532,41.35316637127661
,159 Milner Road,-81.63856303561415,39.54823806949716
,630 Karel Ave,115.86951694301369,-32.08952174602738
,390 Nicholson Road,,
,1031 Mardie Road,116.86133946521736,-20.77103351304348
,58 Montana Cres,-78.96578229746197,43.96306038121827
,2 Wattleglen Ave,115.68039450909087,-32.56306683678646
,370 Baldivis Road,115.82713369748963,-32.348837924058586
,1133-1135 Albany Highway,115.99611766555547,-32.06191946074075
,52 Thundelarra Drive,115.76018553506285,-32.419242532097776
,1 South Street,-74.0100879079745,40.70656621322347
,147-149 Grand Ent,-121.16825933333331,35.68554326833334
,227 Morrison Road,151.10809066169102,-33.81941833413361
,276 Port Drive,-73.73091649423075,40.936084698076904
,370 Victoria Road,-0.40301693331998345,51.56241074609533
,9850 Forrest Highway,115.71816834285713,-33.21049449642857
,137 Market Street,115.84760434172044,-32.236171138279616
,133 Ghost Gum Bvd,115.80184078007025,-31.700901328943722
,24 Dooley Street,-73.9460324082966,40.584558551819065
,9 Pritchard Street,-78.80527646853332,42.85537420400001
,3 Herdsman Lane,-92.13821186046516,30.18313753720931
,83 Flores Road,-106.32934662499999,34.459543706249995
,1 Harlond Ave,115.89026621937987,-31.85741759224805
,24 Albany Highway,174.69564175710678,-36.7350743201009
,5 Albina Ave,-70.4412760507732,41.61008407886595
,Airport Drive (Cnr Paltridge Road),,
,2533 Great Northern Highway,116.03202922023127,-31.669052182080925
,13 Picton Road,-61.49444045500005,10.651965310135136
,374 South Street,-70.48512858108109,43.495161291891925
,17 Brisbane Street,174.75093791278493,-36.86418305763358
,1/1163 Albany Highway,115.99611766555547,-32.06191946074075
,8D Picton Road,-3.2461880436305703,51.78301771496814
,15 Albatross Cres,25.366601740540542,-34.01551111891892
,Cnr Westfield Road & Ypres Road,,
,190 Railway Pde,150.60242207322835,-33.7301098062992
,12 Erade Drive,115.91981163879655,-32.12216132201107
,51 Tiffany Ctr,115.63498104176989,-33.3955966879646
,115 Dixon Road,-73.7283682640625,41.421973978125
,302 Blair Street,-76.63810841673642,36.723697870711284
,200 North Lake Road,-74.09160702972972,42.19792804189189
