stationcode,brand,name,address,lat,long,fueltype,fueltype_long,price,collection_datetime,collection_date
45,Coles Express,Coles Express Brighton,"146 Brighton Road (Cnr Andrew Street), Brighton TAS 7030",-42.700453,147.251113,P95,Premium 95,216.9,2022-11-23 14:00:11.020981,2022-11-23
45,Coles Express,Coles Express Brighton,"146 Brighton Road (Cnr Andrew Street), Brighton TAS 7030",-42.700453,147.251113,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
46,Coles Express,Coles Express Devonport,"22 Formby Road & Ashburner Street, Devonport TAS 7310",-41.187463,146.361823,DL,Diesel,243.9,2022-11-23 14:00:11.020981,2022-11-23
46,Coles Express,Coles Express Devonport,"22 Formby Road & Ashburner Street, Devonport TAS 7310",-41.187463,146.361823,P95,Premium 95,207.9,2022-11-23 14:00:11.020981,2022-11-23
46,Coles Express,Coles Express Devonport,"22 Formby Road & Ashburner Street, Devonport TAS 7310",-41.187463,146.361823,P98,Premium 98,220.9,2022-11-23 14:00:11.020981,2022-11-23
46,Coles Express,Coles Express Devonport,"22 Formby Road & Ashburner Street, Devonport TAS 7310",-41.187463,146.361823,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
47,Coles Express,Coles Express Glenorchy,"418 Main Road, Glenorchy TAS 7010",-42.8320708,147.2707854,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
47,Coles Express,Coles Express Glenorchy,"418 Main Road, Glenorchy TAS 7010",-42.8320708,147.2707854,P95,Premium 95,203.9,2022-11-23 14:00:11.020981,2022-11-23
47,Coles Express,Coles Express Glenorchy,"418 Main Road, Glenorchy TAS 7010",-42.8320708,147.2707854,U91,Unleaded 91,186.9,2022-11-23 14:00:11.020981,2022-11-23
48,Coles Express,Coles Express Hobart,"257 Elizabeth Street, Hobart TAS 7000",-42.8765375,147.3190101,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
48,Coles Express,Coles Express Hobart,"257 Elizabeth Street, Hobart TAS 7000",-42.8765375,147.3190101,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
48,Coles Express,Coles Express Hobart,"257 Elizabeth Street, Hobart TAS 7000",-42.8765375,147.3190101,P98,Premium 98,210.9,2022-11-23 14:00:11.020981,2022-11-23
48,Coles Express,Coles Express Hobart,"257 Elizabeth Street, Hobart TAS 7000",-42.8765375,147.3190101,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
49,Coles Express,Coles Express Howrah,"2 Howrah Road, Howrah TAS 7018",-42.8806114,147.4058823,DL,Diesel,246.9,2022-11-23 14:00:11.020981,2022-11-23
49,Coles Express,Coles Express Howrah,"2 Howrah Road, Howrah TAS 7018",-42.8806114,147.4058823,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
49,Coles Express,Coles Express Howrah,"2 Howrah Road, Howrah TAS 7018",-42.8806114,147.4058823,U91,Unleaded 91,195.9,2022-11-23 14:00:11.020981,2022-11-23
50,Coles Express,Coles Express Invermay,"103 Invermay Road, Launceston TAS 7250",-41.425354,147.136585,DL,Diesel,243.9,2022-11-23 14:00:11.020981,2022-11-23
50,Coles Express,Coles Express Invermay,"103 Invermay Road, Launceston TAS 7250",-41.425354,147.136585,P95,Premium 95,205.9,2022-11-23 14:00:11.020981,2022-11-23
50,Coles Express,Coles Express Invermay,"103 Invermay Road, Launceston TAS 7250",-41.425354,147.136585,U91,Unleaded 91,188.9,2022-11-23 14:00:11.020981,2022-11-23
51,Coles Express,Coles Express Launceston,"69 Wellington St, Cnr York St, Launceston TAS 7250",-41.440432,147.137347,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
51,Coles Express,Coles Express Launceston,"69 Wellington St, Cnr York St, Launceston TAS 7250",-41.440432,147.137347,P95,Premium 95,216.9,2022-11-23 14:00:11.020981,2022-11-23
51,Coles Express,Coles Express Launceston,"69 Wellington St, Cnr York St, Launceston TAS 7250",-41.440432,147.137347,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
52,Coles Express,Coles Express Launceston Bathurst St,"106-114 Bathurst St, Launceston TAS 7250",-41.4446547,147.1375611,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
52,Coles Express,Coles Express Launceston Bathurst St,"106-114 Bathurst St, Launceston TAS 7250",-41.4446547,147.1375611,P95,Premium 95,216.9,2022-11-23 14:00:11.020981,2022-11-23
52,Coles Express,Coles Express Launceston Bathurst St,"106-114 Bathurst St, Launceston TAS 7250",-41.4446547,147.1375611,P98,Premium 98,222.9,2022-11-23 14:00:11.020981,2022-11-23
52,Coles Express,Coles Express Launceston Bathurst St,"106-114 Bathurst St, Launceston TAS 7250",-41.4446547,147.1375611,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
53,Coles Express,Coles Express Moonah,"112 Charles Street, Moonah TAS 7009",-42.8414921,147.2884415,DL,Diesel,236.9,2022-11-23 14:00:11.020981,2022-11-23
53,Coles Express,Coles Express Moonah,"112 Charles Street, Moonah TAS 7009",-42.8414921,147.2884415,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
53,Coles Express,Coles Express Moonah,"112 Charles Street, Moonah TAS 7009",-42.8414921,147.2884415,P98,Premium 98,210.9,2022-11-23 14:00:11.020981,2022-11-23
53,Coles Express,Coles Express Moonah,"112 Charles Street, Moonah TAS 7009",-42.8414921,147.2884415,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
54,Coles Express,Coles Express New Norfolk,"27 Hamilton Road (Lyell Highway), New Norfolk TAS 7140",-42.777244,147.053854,DL,Diesel,235.9,2022-11-23 14:00:11.020981,2022-11-23
54,Coles Express,Coles Express New Norfolk,"27 Hamilton Road (Lyell Highway), New Norfolk TAS 7140",-42.777244,147.053854,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
54,Coles Express,Coles Express New Norfolk,"27 Hamilton Road (Lyell Highway), New Norfolk TAS 7140",-42.777244,147.053854,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
55,Coles Express,Coles Express Newstead,"1-3 Hobblers Bridge Road, Launceston TAS 7250",-41.441623,147.162028,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
55,Coles Express,Coles Express Newstead,"1-3 Hobblers Bridge Road, Launceston TAS 7250",-41.441623,147.162028,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
55,Coles Express,Coles Express Newstead,"1-3 Hobblers Bridge Road, Launceston TAS 7250",-41.441623,147.162028,P98,Premium 98,218.9,2022-11-23 14:00:11.020981,2022-11-23
55,Coles Express,Coles Express Newstead,"1-3 Hobblers Bridge Road, Launceston TAS 7250",-41.441623,147.162028,U91,Unleaded 91,195.9,2022-11-23 14:00:11.020981,2022-11-23
56,Coles Express,Coles Express Sandy Bay,"142 Sandy Bay Road, Sandy Bay TAS 7005",-42.8937266,147.3261043,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
56,Coles Express,Coles Express Sandy Bay,"142 Sandy Bay Road, Sandy Bay TAS 7005",-42.8937266,147.3261043,P95,Premium 95,205.9,2022-11-23 14:00:11.020981,2022-11-23
56,Coles Express,Coles Express Sandy Bay,"142 Sandy Bay Road, Sandy Bay TAS 7005",-42.8937266,147.3261043,P98,Premium 98,211.9,2022-11-23 14:00:11.020981,2022-11-23
56,Coles Express,Coles Express Sandy Bay,"142 Sandy Bay Road, Sandy Bay TAS 7005",-42.8937266,147.3261043,U91,Unleaded 91,188.9,2022-11-23 14:00:11.020981,2022-11-23
57,Coles Express,Coles Express Smithton,"6-8 Brittons Road, Smithton TAS 7330",-40.8560213,145.1339397,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
57,Coles Express,Coles Express Smithton,"6-8 Brittons Road, Smithton TAS 7330",-40.8560213,145.1339397,P95,Premium 95,214.9,2022-11-23 14:00:11.020981,2022-11-23
57,Coles Express,Coles Express Smithton,"6-8 Brittons Road, Smithton TAS 7330",-40.8560213,145.1339397,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
58,Coles Express,Coles Express Sorell,"4-12 Cole St (Arthur Highway), Sorell TAS 7172",-42.782008,147.565414,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
58,Coles Express,Coles Express Sorell,"4-12 Cole St (Arthur Highway), Sorell TAS 7172",-42.782008,147.565414,P95,Premium 95,216.9,2022-11-23 14:00:11.020981,2022-11-23
58,Coles Express,Coles Express Sorell,"4-12 Cole St (Arthur Highway), Sorell TAS 7172",-42.782008,147.565414,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
59,Lowes Petroleum BP,Lowes BP Bell Bay (unmanned terminal),"Lot 10-12 Bellbay Road, Bell Bay TAS 7253",-41.1173046,146.8671413,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
59,Lowes Petroleum BP,Lowes BP Bell Bay (unmanned terminal),"Lot 10-12 Bellbay Road, Bell Bay TAS 7253",-41.1173046,146.8671413,P95,Premium 95,210.9,2022-11-23 14:00:11.020981,2022-11-23
59,Lowes Petroleum BP,Lowes BP Bell Bay (unmanned terminal),"Lot 10-12 Bellbay Road, Bell Bay TAS 7253",-41.1173046,146.8671413,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
60,Lowes Petroleum BP,Lowes Bp Brighton Opt,"19 Greenbanks Road, Bridgewater TAS 7030",-42.723994,147.231813,DL,Diesel,243.9,2022-11-23 14:00:11.020981,2022-11-23
61,Lowes Petroleum BP,Lowes Bp Burnie (Wivenhoe) Opt,"River Road, Wivenhoe TAS 7230",-41.0671008,145.9257496,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
62,Lowes Petroleum BP,Lowes Bp Deloraine Opt,"29 MEANDER VALLEY RD, DELORAINE TAS 7304",-41.5249983,146.6640326,P95,Premium 95,217.9,2022-11-23 14:00:11.020981,2022-11-23
62,Lowes Petroleum BP,Lowes Bp Deloraine Opt,"29 MEANDER VALLEY RD, DELORAINE TAS 7304",-41.5249983,146.6640326,PDL,Premium Diesel,246.9,2022-11-23 14:00:11.020981,2022-11-23
62,Lowes Petroleum BP,Lowes Bp Deloraine Opt,"29 MEANDER VALLEY RD, DELORAINE TAS 7304",-41.5249983,146.6640326,U91,Unleaded 91,204.9,2022-11-23 14:00:11.020981,2022-11-23
63,Lowes Petroleum BP,Lowes Bp Devonport (Quoiba) Opt,"1-3 Stoney Rise Road, Quoiba TAS 7310",-41.209849,146.3437915,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
64,Lowes Petroleum BP,Lowes Bp East Devonport Opt,"Wright St, Douglas St, East Devonport TAS 7310",-41.18343,146.3691,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
66,Lowes Petroleum BP,Lowes Bp Launceston (Gleadow Street) Opt,"Gleadow Street, Launceston TAS 7250",-41.4264166,147.1370712,DL,Diesel,243.9,2022-11-23 14:00:11.020981,2022-11-23
68,Lowes Petroleum BP,Lowes Bp Scottsdale Opt,"7 King Street, Scottsdale TAS 7260",-41.1601235,147.518321,PDL,Premium Diesel,233.9,2022-11-23 14:00:11.020981,2022-11-23
68,Lowes Petroleum BP,Lowes Bp Scottsdale Opt,"7 King Street, Scottsdale TAS 7260",-41.1601235,147.518321,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
69,Lowes Petroleum BP,Lowes Bp Sheffield Opt,"3 Spring Street, Sheffield TAS 7306",-41.3833676,146.3328401,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
69,Lowes Petroleum BP,Lowes Bp Sheffield Opt,"3 Spring Street, Sheffield TAS 7306",-41.3833676,146.3328401,P95,Premium 95,210.9,2022-11-23 14:00:11.020981,2022-11-23
69,Lowes Petroleum BP,Lowes Bp Sheffield Opt,"3 Spring Street, Sheffield TAS 7306",-41.3833676,146.3328401,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
70,Lowes Petroleum BP,Lowes Bp Smithton Opt,"Bass Highway, Smithton TAS 7330",-40.8580528,145.1274173,DL,Diesel,240.9,2022-11-23 14:00:11.020981,2022-11-23
70,Lowes Petroleum BP,Lowes Bp Smithton Opt,"Bass Highway, Smithton TAS 7330",-40.8580528,145.1274173,U91,Unleaded 91,209.9,2022-11-23 14:00:11.020981,2022-11-23
71,Lowes Petroleum BP,Lowes Bp Strahan Wharf Opt,"Strahan Wharf, Strahan TAS 7468",-42.15359,145.328592,DL,Diesel,240.9,2022-11-23 14:00:11.020981,2022-11-23
72,Lowes Petroleum BP,Lowes BP Triabunna OPT(unmanned),"21 Tasman Highway, Triabunna TAS 7190",-42.5006664,147.913759,DL,Diesel,244.9,2022-11-23 14:00:11.020981,2022-11-23
72,Lowes Petroleum BP,Lowes BP Triabunna OPT(unmanned),"21 Tasman Highway, Triabunna TAS 7190",-42.5006664,147.913759,P95,Premium 95,217.5,2022-11-23 14:00:11.020981,2022-11-23
72,Lowes Petroleum BP,Lowes BP Triabunna OPT(unmanned),"21 Tasman Highway, Triabunna TAS 7190",-42.5006664,147.913759,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
73,Lowes Petroleum BP,Lowes Bp Zeehan Opt,"258 Main Street, Zeehan TAS 7469",-41.881125,145.3278295,PDL,Premium Diesel,248.9,2022-11-23 14:00:11.020981,2022-11-23
73,Lowes Petroleum BP,Lowes Bp Zeehan Opt,"258 Main Street, Zeehan TAS 7469",-41.881125,145.3278295,U91,Unleaded 91,201.9,2022-11-23 14:00:11.020981,2022-11-23
74,United,United Beaconsfield,"187 Weld Street, BEACONSFIELD TAS 7270",-41.1959248,146.8118829,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
74,United,United Beaconsfield,"187 Weld Street, BEACONSFIELD TAS 7270",-41.1959248,146.8118829,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
74,United,United Beaconsfield,"187 Weld Street, BEACONSFIELD TAS 7270",-41.1959248,146.8118829,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
74,United,United Beaconsfield,"187 Weld Street, BEACONSFIELD TAS 7270",-41.1959248,146.8118829,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
75,United,United Bell Bay Tt Ufill,"Bell Bay Road, BELL BAY TAS 7253",-41.129818,146.86711,DL,Diesel,241.9,2022-11-23 14:00:11.020981,2022-11-23
75,United,United Bell Bay Tt Ufill,"Bell Bay Road, BELL BAY TAS 7253",-41.129818,146.86711,U91,Unleaded 91,191.9,2022-11-23 14:00:11.020981,2022-11-23
76,United,United Bicheno,"28 Tasman Highway, BICHENO TAS 7215",-41.8717712,148.2950255,DL,Diesel,246.9,2022-11-23 14:00:11.020981,2022-11-23
76,United,United Bicheno,"28 Tasman Highway, BICHENO TAS 7215",-41.8717712,148.2950255,E10,Ethanol 94,197.5,2022-11-23 14:00:11.020981,2022-11-23
76,United,United Bicheno,"28 Tasman Highway, BICHENO TAS 7215",-41.8717712,148.2950255,P95,Premium 95,213.5,2022-11-23 14:00:11.020981,2022-11-23
76,United,United Bicheno,"28 Tasman Highway, BICHENO TAS 7215",-41.8717712,148.2950255,P98,Premium 98,220.5,2022-11-23 14:00:11.020981,2022-11-23
76,United,United Bicheno,"28 Tasman Highway, BICHENO TAS 7215",-41.8717712,148.2950255,U91,Unleaded 91,198.5,2022-11-23 14:00:11.020981,2022-11-23
77,United,United Burnie,"74 -76 Mount Street, BURNIE TAS 7320",-41.054208,145.9042558,DL,Diesel,242.9,2022-11-23 14:00:11.020981,2022-11-23
77,United,United Burnie,"74 -76 Mount Street, BURNIE TAS 7320",-41.054208,145.9042558,E10,Ethanol 94,192.9,2022-11-23 14:00:11.020981,2022-11-23
77,United,United Burnie,"74 -76 Mount Street, BURNIE TAS 7320",-41.054208,145.9042558,LPG,LPG,129.9,2022-11-23 14:00:11.020981,2022-11-23
77,United,United Burnie,"74 -76 Mount Street, BURNIE TAS 7320",-41.054208,145.9042558,P98,Premium 98,215.9,2022-11-23 14:00:11.020981,2022-11-23
77,United,United Burnie,"74 -76 Mount Street, BURNIE TAS 7320",-41.054208,145.9042558,U91,Unleaded 91,193.9,2022-11-23 14:00:11.020981,2022-11-23
78,United,United Camdale Ufill,"3 East Cam Road, CAMDALE TAS 7320",-41.04068,145.84494,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
78,United,United Camdale Ufill,"3 East Cam Road, CAMDALE TAS 7320",-41.04068,145.84494,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
79,United,United Claremont,"94 Main Road, CLAREMONT TAS 7011",-42.7875827,147.251918,DL,Diesel,240.9,2022-11-23 14:00:11.020981,2022-11-23
79,United,United Claremont,"94 Main Road, CLAREMONT TAS 7011",-42.7875827,147.251918,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
79,United,United Claremont,"94 Main Road, CLAREMONT TAS 7011",-42.7875827,147.251918,P98,Premium 98,211.9,2022-11-23 14:00:11.020981,2022-11-23
79,United,United Claremont,"94 Main Road, CLAREMONT TAS 7011",-42.7875827,147.251918,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,DL,Diesel,247.5,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,E85,Ethanol 105,219.9,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,LPG,LPG,131.9,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
80,United,United Devonport,"89 Best Street, DEVONPORT TAS 7310",-41.177393,146.3512702,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
82,United,United East Devonport Ufill,"161 Tarleton Street, EAST DEVONPORT TAS 7310",-41.185203,146.3720877,DL,Diesel,235.5,2022-11-23 14:00:11.020981,2022-11-23
82,United,United East Devonport Ufill,"161 Tarleton Street, EAST DEVONPORT TAS 7310",-41.185203,146.3720877,P95,Premium 95,202.9,2022-11-23 14:00:11.020981,2022-11-23
82,United,United East Devonport Ufill,"161 Tarleton Street, EAST DEVONPORT TAS 7310",-41.185203,146.3720877,P98,Premium 98,210.9,2022-11-23 14:00:11.020981,2022-11-23
82,United,United East Devonport Ufill,"161 Tarleton Street, EAST DEVONPORT TAS 7310",-41.185203,146.3720877,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
84,United,United Exeter,"110A Main Road, EXETER TAS 7275",-41.2996746,146.9530931,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
84,United,United Exeter,"110A Main Road, EXETER TAS 7275",-41.2996746,146.9530931,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
84,United,United Exeter,"110A Main Road, EXETER TAS 7275",-41.2996746,146.9530931,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
85,United,United Gagebrook,"15 Gage Road, GAGEBROOK TAS 7030",-42.7505491,147.2748559,DL,Diesel,242.5,2022-11-23 14:00:11.020981,2022-11-23
85,United,United Gagebrook,"15 Gage Road, GAGEBROOK TAS 7030",-42.7505491,147.2748559,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
85,United,United Gagebrook,"15 Gage Road, GAGEBROOK TAS 7030",-42.7505491,147.2748559,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
86,United,United George Town Central,"59-63 Main Road, GEORGE TOWN TAS 7253",-41.1086195,146.8365299,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
86,United,United George Town Central,"59-63 Main Road, GEORGE TOWN TAS 7253",-41.1086195,146.8365299,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
86,United,United George Town Central,"59-63 Main Road, GEORGE TOWN TAS 7253",-41.1086195,146.8365299,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
86,United,United George Town Central,"59-63 Main Road, GEORGE TOWN TAS 7253",-41.1086195,146.8365299,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
87,United,United Hagley Ufill,"84 Meander Valley Road, HAGLEY TAS 7292",-41.5264323,146.8833442,DL,Diesel,234.9,2022-11-23 14:00:11.020981,2022-11-23
87,United,United Hagley Ufill,"84 Meander Valley Road, HAGLEY TAS 7292",-41.5264323,146.8833442,E10,Ethanol 94,184.9,2022-11-23 14:00:11.020981,2022-11-23
87,United,United Hagley Ufill,"84 Meander Valley Road, HAGLEY TAS 7292",-41.5264323,146.8833442,U91,Unleaded 91,186.9,2022-11-23 14:00:11.020981,2022-11-23
88,United,United Hamilton Ufill,"5540 Lyell Highway, HAMILTON TAS 7140",-42.5499823,146.8198205,DL,Diesel,244.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,E10,Ethanol 94,198.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,E85,Ethanol 105,219.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,P95,Premium 95,214.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,P98,Premium 98,221.9,2022-11-23 14:00:11.020981,2022-11-23
89,United,United Kingston,"197 Channel Highway, KINGSTON TAS 7050",-42.9841449,147.2931529,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
90,United,United Latrobe,"191 Gilbert Street, LATROBE TAS 7307",-41.2365998,146.4189048,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
90,United,United Latrobe,"191 Gilbert Street, LATROBE TAS 7307",-41.2365998,146.4189048,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
90,United,United Latrobe,"191 Gilbert Street, LATROBE TAS 7307",-41.2365998,146.4189048,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
91,United,United Legana,"771 West Tamar Highway, LEGANA TAS 7277",-41.3692652,147.0472339,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
91,United,United Legana,"771 West Tamar Highway, LEGANA TAS 7277",-41.3692652,147.0472339,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
91,United,United Legana,"771 West Tamar Highway, LEGANA TAS 7277",-41.3692652,147.0472339,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
92,United,United Longford,"5 Wellington Street, LONGFORD TAS 7301",-41.5878096,147.1194987,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
92,United,United Longford,"5 Wellington Street, LONGFORD TAS 7301",-41.5878096,147.1194987,E10,Ethanol 94,192.9,2022-11-23 14:00:11.020981,2022-11-23
92,United,United Longford,"5 Wellington Street, LONGFORD TAS 7301",-41.5878096,147.1194987,P98,Premium 98,215.9,2022-11-23 14:00:11.020981,2022-11-23
92,United,United Longford,"5 Wellington Street, LONGFORD TAS 7301",-41.5878096,147.1194987,PDL,Premium Diesel,250.9,2022-11-23 14:00:11.020981,2022-11-23
92,United,United Longford,"5 Wellington Street, LONGFORD TAS 7301",-41.5878096,147.1194987,U91,Unleaded 91,193.9,2022-11-23 14:00:11.020981,2022-11-23
93,United,United Lutana,"409 Brooker Hwy, LUTANA TAS 7009",-42.8374,147.30339,DL,Diesel,237.9,2022-11-23 14:00:11.020981,2022-11-23
93,United,United Lutana,"409 Brooker Hwy, LUTANA TAS 7009",-42.8374,147.30339,E10,Ethanol 94,186.9,2022-11-23 14:00:11.020981,2022-11-23
93,United,United Lutana,"409 Brooker Hwy, LUTANA TAS 7009",-42.8374,147.30339,LPG,LPG,129.9,2022-11-23 14:00:11.020981,2022-11-23
93,United,United Lutana,"409 Brooker Hwy, LUTANA TAS 7009",-42.8374,147.30339,P98,Premium 98,209.9,2022-11-23 14:00:11.020981,2022-11-23
93,United,United Lutana,"409 Brooker Hwy, LUTANA TAS 7009",-42.8374,147.30339,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,E10,Ethanol 94,188.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,E85,Ethanol 105,219.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,P98,Premium 98,211.9,2022-11-23 14:00:11.020981,2022-11-23
94,United,United Newnham,"7 George Town Road, NEWNHAM TAS 7248",-41.3980623,147.1279732,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,E10,Ethanol 94,186.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,E85,Ethanol 105,219.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,P95,Premium 95,202.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,P98,Premium 98,209.9,2022-11-23 14:00:11.020981,2022-11-23
95,United,United North Hobart,"353-357 Argyle Street, NORTH HOBART TAS 7000",-42.8708967,147.3170467,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
96,United,United Paterson Street,"123 Paterson Street, LAUNCESTON TAS 7250",-41.4401675,147.1317211,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
96,United,United Paterson Street,"123 Paterson Street, LAUNCESTON TAS 7250",-41.4401675,147.1317211,P95,Premium 95,204.9,2022-11-23 14:00:11.020981,2022-11-23
96,United,United Paterson Street,"123 Paterson Street, LAUNCESTON TAS 7250",-41.4401675,147.1317211,P98,Premium 98,211.9,2022-11-23 14:00:11.020981,2022-11-23
96,United,United Paterson Street,"123 Paterson Street, LAUNCESTON TAS 7250",-41.4401675,147.1317211,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
