stationcode,brand,name,address,lat,long,fueltype,fueltype_long,price,collection_datetime,collection_date
527,EG Ampol,EG Ampol Wellington,"79 Lee Street, Wellington NSW 2820",-32.548637,148.94087,P95,Premium 95,206.9,2022-12-08 14:00:10.626013,2022-12-08
527,EG Ampol,EG Ampol Wellington,"79 Lee Street, Wellington NSW 2820",-32.548637,148.94087,P98,Premium 98,212.9,2022-12-08 14:00:10.626013,2022-12-08
527,EG Ampol,EG Ampol Wellington,"79 Lee Street, Wellington NSW 2820",-32.548637,148.94087,PDL,Premium Diesel,228.9,2022-12-08 14:00:10.626013,2022-12-08
528,EG Ampol,EG Ampol Narellan,"316 Camden Valley Way, Narellan NSW 2567",-34.040992,150.735311,E10,Ethanol 94,167.9,2022-12-08 14:00:10.626013,2022-12-08
528,EG Ampol,EG Ampol Narellan,"316 Camden Valley Way, Narellan NSW 2567",-34.040992,150.735311,P95,Premium 95,182.9,2022-12-08 14:00:10.626013,2022-12-08
528,EG Ampol,EG Ampol Narellan,"316 Camden Valley Way, Narellan NSW 2567",-34.040992,150.735311,P98,Premium 98,190.9,2022-12-08 14:00:10.626013,2022-12-08
528,EG Ampol,EG Ampol Narellan,"316 Camden Valley Way, Narellan NSW 2567",-34.040992,150.735311,PDL,Premium Diesel,218.9,2022-12-08 14:00:10.626013,2022-12-08
528,EG Ampol,EG Ampol Narellan,"316 Camden Valley Way, Narellan NSW 2567",-34.040992,150.735311,U91,Unleaded 91,169.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,E10,Ethanol 94,168.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,LPG,LPG,106.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,P95,Premium 95,183.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,P98,Premium 98,192.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,PDL,Premium Diesel,223.9,2022-12-08 14:00:10.626013,2022-12-08
529,EG Ampol,EG Ampol Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",-34.038651,151.143747,U91,Unleaded 91,170.9,2022-12-08 14:00:10.626013,2022-12-08
530,EG Ampol,EG Ampol Blakehurst,"390 Princes Highway, Blakehurst NSW 2221",-33.990209,151.113624,E10,Ethanol 94,164.7,2022-12-08 14:00:10.626013,2022-12-08
530,EG Ampol,EG Ampol Blakehurst,"390 Princes Highway, Blakehurst NSW 2221",-33.990209,151.113624,P95,Premium 95,178.7,2022-12-08 14:00:10.626013,2022-12-08
530,EG Ampol,EG Ampol Blakehurst,"390 Princes Highway, Blakehurst NSW 2221",-33.990209,151.113624,P98,Premium 98,187.7,2022-12-08 14:00:10.626013,2022-12-08
530,EG Ampol,EG Ampol Blakehurst,"390 Princes Highway, Blakehurst NSW 2221",-33.990209,151.113624,PDL,Premium Diesel,227.9,2022-12-08 14:00:10.626013,2022-12-08
530,EG Ampol,EG Ampol Blakehurst,"390 Princes Highway, Blakehurst NSW 2221",-33.990209,151.113624,U91,Unleaded 91,166.7,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,E10,Ethanol 94,189.9,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,LPG,LPG,109.9,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,P95,Premium 95,205.9,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,P98,Premium 98,213.9,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,PDL,Premium Diesel,227.9,2022-12-08 14:00:10.626013,2022-12-08
531,EG Ampol,EG Ampol Dubbo,"Cnr Mitchell Hwy and Wheelers Lane, Dubbo NSW 2830",-32.256425,148.63264,U91,Unleaded 91,191.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,E10,Ethanol 94,177.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,LPG,LPG,119.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,P95,Premium 95,193.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,P98,Premium 98,200.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,PDL,Premium Diesel,219.9,2022-12-08 14:00:10.626013,2022-12-08
532,EG Ampol,EG Ampol Goulburn,"12 Verner Street, GOULBURN NSW 2580",-34.758332,149.716775,U91,Unleaded 91,179.9,2022-12-08 14:00:10.626013,2022-12-08
533,EG Ampol,EG Ampol Young,"Cnr Lovell & Thornhill Sts, Young NSW 2594",-34.310849,148.29059,E10,Ethanol 94,191.9,2022-12-08 14:00:10.626013,2022-12-08
533,EG Ampol,EG Ampol Young,"Cnr Lovell & Thornhill Sts, Young NSW 2594",-34.310849,148.29059,P95,Premium 95,207.9,2022-12-08 14:00:10.626013,2022-12-08
533,EG Ampol,EG Ampol Young,"Cnr Lovell & Thornhill Sts, Young NSW 2594",-34.310849,148.29059,P98,Premium 98,214.9,2022-12-08 14:00:10.626013,2022-12-08
533,EG Ampol,EG Ampol Young,"Cnr Lovell & Thornhill Sts, Young NSW 2594",-34.310849,148.29059,PDL,Premium Diesel,229.9,2022-12-08 14:00:10.626013,2022-12-08
535,Coles Express,Coles Express Kingsford,"48-56 Gardeners Road, Kingsford NSW 2032",-33.925019,151.225704,E10,Ethanol 94,168.9,2022-12-08 14:00:10.626013,2022-12-08
535,Coles Express,Coles Express Kingsford,"48-56 Gardeners Road, Kingsford NSW 2032",-33.925019,151.225704,P95,Premium 95,185.9,2022-12-08 14:00:10.626013,2022-12-08
535,Coles Express,Coles Express Kingsford,"48-56 Gardeners Road, Kingsford NSW 2032",-33.925019,151.225704,P98,Premium 98,193.9,2022-12-08 14:00:10.626013,2022-12-08
535,Coles Express,Coles Express Kingsford,"48-56 Gardeners Road, Kingsford NSW 2032",-33.925019,151.225704,U91,Unleaded 91,170.9,2022-12-08 14:00:10.626013,2022-12-08
538,EG Ampol,EG Ampol Eagle Vale,"Eaglevale Road (Eaglevale Market Place), Eagle Vale NSW 2558",-34.031827,150.81579,E10,Ethanol 94,171.7,2022-12-08 14:00:10.626013,2022-12-08
538,EG Ampol,EG Ampol Eagle Vale,"Eaglevale Road (Eaglevale Market Place), Eagle Vale NSW 2558",-34.031827,150.81579,P95,Premium 95,186.7,2022-12-08 14:00:10.626013,2022-12-08
538,EG Ampol,EG Ampol Eagle Vale,"Eaglevale Road (Eaglevale Market Place), Eagle Vale NSW 2558",-34.031827,150.81579,PDL,Premium Diesel,216.9,2022-12-08 14:00:10.626013,2022-12-08
538,EG Ampol,EG Ampol Eagle Vale,"Eaglevale Road (Eaglevale Market Place), Eagle Vale NSW 2558",-34.031827,150.81579,U91,Unleaded 91,173.7,2022-12-08 14:00:10.626013,2022-12-08
539,EG Ampol,EG Ampol Cootamundra,"88 Murray Street, Cootamundra NSW 2590",-34.636302,148.024963,E10,Ethanol 94,183.9,2022-12-08 14:00:10.626013,2022-12-08
539,EG Ampol,EG Ampol Cootamundra,"88 Murray Street, Cootamundra NSW 2590",-34.636302,148.024963,P95,Premium 95,198.9,2022-12-08 14:00:10.626013,2022-12-08
539,EG Ampol,EG Ampol Cootamundra,"88 Murray Street, Cootamundra NSW 2590",-34.636302,148.024963,P98,Premium 98,204.9,2022-12-08 14:00:10.626013,2022-12-08
539,EG Ampol,EG Ampol Cootamundra,"88 Murray Street, Cootamundra NSW 2590",-34.636302,148.024963,PDL,Premium Diesel,230.9,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,E10,Ethanol 94,179.5,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,LPG,LPG,107.7,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,P95,Premium 95,195.5,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,P98,Premium 98,201.5,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,PDL,Premium Diesel,225.9,2022-12-08 14:00:10.626013,2022-12-08
540,EG Ampol,EG Ampol Green Hills,"Molly Morgan Drive (Stockland Green Hills), East Maitland NSW 2323",-32.761794,151.592765,U91,Unleaded 91,181.5,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,E10,Ethanol 94,186.9,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,LPG,LPG,119.9,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,P95,Premium 95,202.9,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,P98,Premium 98,210.9,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,PDL,Premium Diesel,219.9,2022-12-08 14:00:10.626013,2022-12-08
541,EG Ampol,EG Ampol Cooma,"Cnr Bombala & Massie Streets, Cooma NSW 2630",-36.233592,149.12668,U91,Unleaded 91,188.9,2022-12-08 14:00:10.626013,2022-12-08
542,EG Ampol,EG Ampol Emu Plains,"283 Great Western Hwy (Cnr Russell St), Emu Plains NSW 2750",-33.753751,150.653086,P95,Premium 95,185.9,2022-12-08 14:00:10.626013,2022-12-08
542,EG Ampol,EG Ampol Emu Plains,"283 Great Western Hwy (Cnr Russell St), Emu Plains NSW 2750",-33.753751,150.653086,P98,Premium 98,192.9,2022-12-08 14:00:10.626013,2022-12-08
542,EG Ampol,EG Ampol Emu Plains,"283 Great Western Hwy (Cnr Russell St), Emu Plains NSW 2750",-33.753751,150.653086,PDL,Premium Diesel,229.9,2022-12-08 14:00:10.626013,2022-12-08
542,EG Ampol,EG Ampol Emu Plains,"283 Great Western Hwy (Cnr Russell St), Emu Plains NSW 2750",-33.753751,150.653086,U91,Unleaded 91,171.9,2022-12-08 14:00:10.626013,2022-12-08
543,EG Ampol,EG Ampol Forster,"16 Breese Parade, Forster NSW 2428",-32.199973,152.52235,E10,Ethanol 94,176.9,2022-12-08 14:00:10.626013,2022-12-08
543,EG Ampol,EG Ampol Forster,"16 Breese Parade, Forster NSW 2428",-32.199973,152.52235,LPG,LPG,119.9,2022-12-08 14:00:10.626013,2022-12-08
543,EG Ampol,EG Ampol Forster,"16 Breese Parade, Forster NSW 2428",-32.199973,152.52235,P95,Premium 95,192.9,2022-12-08 14:00:10.626013,2022-12-08
543,EG Ampol,EG Ampol Forster,"16 Breese Parade, Forster NSW 2428",-32.199973,152.52235,P98,Premium 98,200.9,2022-12-08 14:00:10.626013,2022-12-08
543,EG Ampol,EG Ampol Forster,"16 Breese Parade, Forster NSW 2428",-32.199973,152.52235,PDL,Premium Diesel,227.5,2022-12-08 14:00:10.626013,2022-12-08
544,EG Ampol,EG Ampol Marsfield,"Cnr Epping & Balaclava Road, Marsfield NSW 2122",-33.778378,151.107365,E10,Ethanol 94,166.4,2022-12-08 14:00:10.626013,2022-12-08
544,EG Ampol,EG Ampol Marsfield,"Cnr Epping & Balaclava Road, Marsfield NSW 2122",-33.778378,151.107365,P95,Premium 95,181.4,2022-12-08 14:00:10.626013,2022-12-08
544,EG Ampol,EG Ampol Marsfield,"Cnr Epping & Balaclava Road, Marsfield NSW 2122",-33.778378,151.107365,P98,Premium 98,190.4,2022-12-08 14:00:10.626013,2022-12-08
544,EG Ampol,EG Ampol Marsfield,"Cnr Epping & Balaclava Road, Marsfield NSW 2122",-33.778378,151.107365,PDL,Premium Diesel,227.9,2022-12-08 14:00:10.626013,2022-12-08
545,EG Ampol,EG Ampol Plumpton,"Jersey Road (Plumpton Market Place), Plumpton NSW 2761",-33.744743,150.83688,E10,Ethanol 94,164.4,2022-12-08 14:00:10.626013,2022-12-08
545,EG Ampol,EG Ampol Plumpton,"Jersey Road (Plumpton Market Place), Plumpton NSW 2761",-33.744743,150.83688,LPG,LPG,94.9,2022-12-08 14:00:10.626013,2022-12-08
545,EG Ampol,EG Ampol Plumpton,"Jersey Road (Plumpton Market Place), Plumpton NSW 2761",-33.744743,150.83688,P95,Premium 95,179.4,2022-12-08 14:00:10.626013,2022-12-08
545,EG Ampol,EG Ampol Plumpton,"Jersey Road (Plumpton Market Place), Plumpton NSW 2761",-33.744743,150.83688,P98,Premium 98,188.4,2022-12-08 14:00:10.626013,2022-12-08
545,EG Ampol,EG Ampol Plumpton,"Jersey Road (Plumpton Market Place), Plumpton NSW 2761",-33.744743,150.83688,PDL,Premium Diesel,214.9,2022-12-08 14:00:10.626013,2022-12-08
546,Coles Express,Coles Express Woolloomooloo,"61-63 Cowper Wharf Rd (Cnr Dowling St), Woolloomooloo NSW 2011",-33.869507,151.221345,DL,Diesel,230.9,2022-12-08 14:00:10.626013,2022-12-08
546,Coles Express,Coles Express Woolloomooloo,"61-63 Cowper Wharf Rd (Cnr Dowling St), Woolloomooloo NSW 2011",-33.869507,151.221345,E10,Ethanol 94,170.9,2022-12-08 14:00:10.626013,2022-12-08
546,Coles Express,Coles Express Woolloomooloo,"61-63 Cowper Wharf Rd (Cnr Dowling St), Woolloomooloo NSW 2011",-33.869507,151.221345,P95,Premium 95,187.9,2022-12-08 14:00:10.626013,2022-12-08
546,Coles Express,Coles Express Woolloomooloo,"61-63 Cowper Wharf Rd (Cnr Dowling St), Woolloomooloo NSW 2011",-33.869507,151.221345,P98,Premium 98,195.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,E10,Ethanol 94,180.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,LPG,LPG,115.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,P95,Premium 95,196.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,P98,Premium 98,204.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,PDL,Premium Diesel,231.9,2022-12-08 14:00:10.626013,2022-12-08
547,EG Ampol,EG Ampol Park Beach Plaza,"Pacific Hwy (Park Beach Plaza), Coffs Harbour NSW 2450",-30.280944,153.131961,U91,Unleaded 91,182.9,2022-12-08 14:00:10.626013,2022-12-08
548,EG Ampol,EG Ampol Warilla,"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",-34.547275,150.863711,E10,Ethanol 94,178.9,2022-12-08 14:00:10.626013,2022-12-08
548,EG Ampol,EG Ampol Warilla,"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",-34.547275,150.863711,P95,Premium 95,193.9,2022-12-08 14:00:10.626013,2022-12-08
548,EG Ampol,EG Ampol Warilla,"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",-34.547275,150.863711,P98,Premium 98,201.9,2022-12-08 14:00:10.626013,2022-12-08
548,EG Ampol,EG Ampol Warilla,"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",-34.547275,150.863711,PDL,Premium Diesel,214.9,2022-12-08 14:00:10.626013,2022-12-08
548,EG Ampol,EG Ampol Warilla,"43-57 Shellharbour Rd (Warilla Grove Shopping Centre), Warilla NSW 2528",-34.547275,150.863711,U91,Unleaded 91,180.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,E10,Ethanol 94,176.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,LPG,LPG,99.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,P95,Premium 95,192.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,P98,Premium 98,199.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,PDL,Premium Diesel,229.9,2022-12-08 14:00:10.626013,2022-12-08
549,EG Ampol,EG Ampol Glendale,"Stockland Drive (Stockland Shopping Centre), Glendale NSW 2285",-32.932449,151.64031,U91,Unleaded 91,178.9,2022-12-08 14:00:10.626013,2022-12-08
550,EG Ampol,EG Ampol Raymond Terrace,"39-41 Port Stephens Rd (Cnr Bourke St), Raymond Terrace NSW 2324",-32.760281,151.744188,E10,Ethanol 94,179.9,2022-12-08 14:00:10.626013,2022-12-08
550,EG Ampol,EG Ampol Raymond Terrace,"39-41 Port Stephens Rd (Cnr Bourke St), Raymond Terrace NSW 2324",-32.760281,151.744188,LPG,LPG,98.9,2022-12-08 14:00:10.626013,2022-12-08
550,EG Ampol,EG Ampol Raymond Terrace,"39-41 Port Stephens Rd (Cnr Bourke St), Raymond Terrace NSW 2324",-32.760281,151.744188,P95,Premium 95,195.9,2022-12-08 14:00:10.626013,2022-12-08
550,EG Ampol,EG Ampol Raymond Terrace,"39-41 Port Stephens Rd (Cnr Bourke St), Raymond Terrace NSW 2324",-32.760281,151.744188,P98,Premium 98,201.9,2022-12-08 14:00:10.626013,2022-12-08
550,EG Ampol,EG Ampol Raymond Terrace,"39-41 Port Stephens Rd (Cnr Bourke St), Raymond Terrace NSW 2324",-32.760281,151.744188,PDL,Premium Diesel,222.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,E10,Ethanol 94,165.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,LPG,LPG,103.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,P95,Premium 95,180.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,P98,Premium 98,188.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,PDL,Premium Diesel,209.9,2022-12-08 14:00:10.626013,2022-12-08
551,EG Ampol,EG Ampol Richmond,"Cnr Lennox & East Market Streets, Richmond NSW 2753",-33.60055,150.751324,U91,Unleaded 91,167.9,2022-12-08 14:00:10.626013,2022-12-08
552,EG Ampol,EG Ampol Temora,"Cnr. Polaris & Hoskins Streets, Temora NSW 2666",-34.443265,147.53186,E10,Ethanol 94,181.9,2022-12-08 14:00:10.626013,2022-12-08
552,EG Ampol,EG Ampol Temora,"Cnr. Polaris & Hoskins Streets, Temora NSW 2666",-34.443265,147.53186,P95,Premium 95,196.9,2022-12-08 14:00:10.626013,2022-12-08
552,EG Ampol,EG Ampol Temora,"Cnr. Polaris & Hoskins Streets, Temora NSW 2666",-34.443265,147.53186,PDL,Premium Diesel,219.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,E10,Ethanol 94,187.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,LPG,LPG,109.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,P95,Premium 95,203.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,P98,Premium 98,211.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,PDL,Premium Diesel,221.9,2022-12-08 14:00:10.626013,2022-12-08
553,EG Ampol,EG Ampol Queanbeyan,"196 Crawford Street, Queanbeyan NSW 2620",-35.351599,149.233485,U91,Unleaded 91,189.9,2022-12-08 14:00:10.626013,2022-12-08
557,Coles Express,Coles Express Taren Point,"102-108 Taren Point Road, Taren Point NSW 2229",-34.020123,151.122117,DL,Diesel,229.9,2022-12-08 14:00:10.626013,2022-12-08
557,Coles Express,Coles Express Taren Point,"102-108 Taren Point Road, Taren Point NSW 2229",-34.020123,151.122117,E10,Ethanol 94,168.9,2022-12-08 14:00:10.626013,2022-12-08
557,Coles Express,Coles Express Taren Point,"102-108 Taren Point Road, Taren Point NSW 2229",-34.020123,151.122117,P95,Premium 95,185.9,2022-12-08 14:00:10.626013,2022-12-08
557,Coles Express,Coles Express Taren Point,"102-108 Taren Point Road, Taren Point NSW 2229",-34.020123,151.122117,P98,Premium 98,193.9,2022-12-08 14:00:10.626013,2022-12-08
557,Coles Express,Coles Express Taren Point,"102-108 Taren Point Road, Taren Point NSW 2229",-34.020123,151.122117,U91,Unleaded 91,170.9,2022-12-08 14:00:10.626013,2022-12-08
558,Coles Express,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,DL,Diesel,227.9,2022-12-08 14:00:10.626013,2022-12-08
558,Coles Express,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,E10,Ethanol 94,163.9,2022-12-08 14:00:10.626013,2022-12-08
558,Coles Express,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,P95,Premium 95,180.9,2022-12-08 14:00:10.626013,2022-12-08
558,Coles Express,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,P98,Premium 98,188.9,2022-12-08 14:00:10.626013,2022-12-08
558,Coles Express,Coles Express Stanmore,"308-310 Parramatta Road, Stanmore NSW 2048",-33.888444,151.164376,U91,Unleaded 91,165.9,2022-12-08 14:00:10.626013,2022-12-08
559,EG Ampol,EG Ampol Morisset,"125 Dora Street, Morisset NSW 2264",-33.111578,151.481614,E10,Ethanol 94,185.9,2022-12-08 14:00:10.626013,2022-12-08
559,EG Ampol,EG Ampol Morisset,"125 Dora Street, Morisset NSW 2264",-33.111578,151.481614,P95,Premium 95,200.9,2022-12-08 14:00:10.626013,2022-12-08
559,EG Ampol,EG Ampol Morisset,"125 Dora Street, Morisset NSW 2264",-33.111578,151.481614,P98,Premium 98,207.9,2022-12-08 14:00:10.626013,2022-12-08
559,EG Ampol,EG Ampol Morisset,"125 Dora Street, Morisset NSW 2264",-33.111578,151.481614,PDL,Premium Diesel,232.9,2022-12-08 14:00:10.626013,2022-12-08
561,EG Ampol,EG Ampol Dapto,"83 Byamee Street, Dapto NSW 2530",-34.495174,150.796093,E10,Ethanol 94,183.9,2022-12-08 14:00:10.626013,2022-12-08
561,EG Ampol,EG Ampol Dapto,"83 Byamee Street, Dapto NSW 2530",-34.495174,150.796093,P95,Premium 95,198.9,2022-12-08 14:00:10.626013,2022-12-08
561,EG Ampol,EG Ampol Dapto,"83 Byamee Street, Dapto NSW 2530",-34.495174,150.796093,P98,Premium 98,206.9,2022-12-08 14:00:10.626013,2022-12-08
561,EG Ampol,EG Ampol Dapto,"83 Byamee Street, Dapto NSW 2530",-34.495174,150.796093,PDL,Premium Diesel,229.9,2022-12-08 14:00:10.626013,2022-12-08
561,EG Ampol,EG Ampol Dapto,"83 Byamee Street, Dapto NSW 2530",-34.495174,150.796093,U91,Unleaded 91,185.9,2022-12-08 14:00:10.626013,2022-12-08
562,EG Ampol,EG Ampol Moorebank,"Cnr Dredge & Stockton Avenue, Moorebank NSW 2170",-33.931329,150.948838,E10,Ethanol 94,163.9,2022-12-08 14:00:10.626013,2022-12-08
562,EG Ampol,EG Ampol Moorebank,"Cnr Dredge & Stockton Avenue, Moorebank NSW 2170",-33.931329,150.948838,P95,Premium 95,179.9,2022-12-08 14:00:10.626013,2022-12-08
562,EG Ampol,EG Ampol Moorebank,"Cnr Dredge & Stockton Avenue, Moorebank NSW 2170",-33.931329,150.948838,P98,Premium 98,186.9,2022-12-08 14:00:10.626013,2022-12-08
562,EG Ampol,EG Ampol Moorebank,"Cnr Dredge & Stockton Avenue, Moorebank NSW 2170",-33.931329,150.948838,PDL,Premium Diesel,219.9,2022-12-08 14:00:10.626013,2022-12-08
563,EG Ampol,EG Ampol Shellharbour,"New Lake Entrance Road (Shellharbour City Centre), Shellharbour NSW 2529",-34.564539,150.82999,E10,Ethanol 94,183.9,2022-12-08 14:00:10.626013,2022-12-08
